166 3643 39651
0 0     -5.730977e+02 3.442212e+02
124 3297     1.137740e+02 2.285532e+02
124 3598     3.184319e+02 1.380954e+02
125 3226     -4.919135e+01 2.431055e+01
125 540     5.665997e+01 2.721808e+02
125 541     -5.390594e+01 4.502219e+02
125 909     2.277805e+02 5.026512e+02
125 0     -2.244246e+02 3.106800e+02
125 542     -1.309374e+02 2.349311e+02
125 2     -5.008118e+01 3.561302e+02
125 2916     -1.471639e+02 3.635028e+02
125 3     4.392120e+01 3.795475e+02
125 4     -1.566425e+01 4.232615e+02
125 546     -1.886914e+02 4.031371e+02
125 1593     1.966295e+02 4.762547e+02
125 552     1.080065e+02 4.745840e+02
125 545     2.158318e+02 4.289543e+02
125 551     1.029471e+02 4.060467e+02
125 904     -8.191193e+01 3.268548e+02
125 10     5.924438e+00 2.745780e+02
125 549     -5.994470e+01 2.350160e+02
125 9     -8.518707e+01 2.024931e+02
125 1601     -1.677093e+02 6.910941e+01
125 1808     -5.585509e+02 3.650000e+01
125 906     -7.770392e+01 -1.364446e+02
125 2457     -2.202698e+01 -1.790804e+02
125 553     -4.693879e+02 3.538874e+02
125 8     -5.441547e+01 1.721086e+02
125 559     -2.343811e+00 1.914907e+02
125 29     7.108313e+01 2.078986e+02
125 28     -3.708069e+01 2.678068e+02
125 11     -5.618732e+01 2.975448e+02
125 26     -2.055109e+01 3.235310e+02
125 905     5.052020e+01 4.366574e+01
125 561     -2.258954e+02 -3.975305e+01
125 560     -2.776419e+02 -5.139948e+01
125 909     2.291152e+02 5.049489e+02
125 558     8.006592e-01 4.769189e+02
125 1602     -1.423964e+02 9.325214e+01
125 25     -7.912781e+01 4.065473e+02
125 568     -4.343158e+01 2.036736e+02
125 569     -6.242303e+01 2.717785e+02
125 34     9.012451e+00 3.345848e+02
125 570     -1.467822e+02 5.042224e+02
125 556     8.956604e+00 5.094800e+02
125 2462     7.110773e+01 -1.311227e+02
125 38     -1.252374e+02 -7.538348e+01
125 41     -1.612292e+02 -7.607928e+01
125 21     -7.781262e+01 -6.493396e+01
125 915     -2.530139e+02 -4.089264e+01
125 573     -3.144615e+02 -4.187683e+01
125 566     -2.966223e+02 1.899469e+01
125 3127     -6.443412e+02 3.015982e+01
125 583     -4.054510e+01 4.066972e+02
125 567     -3.858135e+02 2.428369e+01
125 64     -6.230377e+01 2.029389e+02
125 55     -2.305133e+01 2.476825e+02
125 32     7.537390e+01 3.286290e+02
125 577     -2.265479e+02 1.323498e+02
125 45     4.300348e+01 3.329281e+02
125 48     -1.209819e+02 4.703679e+02
125 42     -8.912219e+01 4.746100e+02
125 47     -1.654911e+02 4.718358e+02
125 582     -1.005558e+02 4.067418e+02
125 49     -3.584106e+00 4.669472e+02
125 75     -1.371255e+02 4.536110e+02
125 597     1.686708e+02 4.483281e+02
125 36     3.313599e-01 4.451094e+02
125 580     -9.339081e+01 4.423884e+02
125 581     1.995579e+02 4.402724e+02
125 52     -1.275033e+02 4.375211e+02
125 575     -1.965247e+02 -8.764990e+01
125 584     2.518512e+01 -1.015002e+01
125 585     5.191852e+01 -1.015302e+01
125 61     9.507562e+01 -2.744122e+01
125 985     -5.567029e+01 -5.290997e+01
125 62     -1.351732e+02 -5.682831e+01
125 572     -1.715030e+02 -1.084804e+02
125 44     1.043278e+02 1.756436e+02
125 902     8.298669e+01 8.734793e+01
125 66     6.057300e+01 1.305709e+02
125 917     -7.543850e+02 5.765063e+01
125 608     9.699280e+00 3.459351e+00
125 1612     -7.115741e+01 2.193051e+02
125 600     -2.651310e+02 -4.912799e+01
125 616     5.722101e+01 2.889578e+02
125 615     -3.402344e+01 2.875810e+02
125 589     -1.947559e+01 2.843182e+02
125 588     2.698962e+01 2.575342e+02
125 591     4.450568e+01 2.383801e+02
125 613     -1.875104e+01 2.314165e+02
125 919     -5.536206e+01 2.162993e+02
125 592     1.036035e+01 2.085457e+02
125 579     3.650061e+01 2.058771e+02
125 80     -1.701981e+02 4.171145e+02
125 2113     -1.508788e+02 4.867064e+02
125 88     -1.117514e+02 4.871245e+02
125 87     1.524414e+01 4.708633e+02
125 82     -1.589605e+02 4.549950e+02
125 596     -1.155236e+02 4.533087e+02
125 593     2.297617e+02 4.477891e+02
125 72     -1.892139e+02 -3.921942e+01
125 599     2.622925e+00 4.006996e+02
125 78     -7.522705e+00 3.297824e+02
125 84     5.787488e+01 3.227973e+02
125 598     -4.374512e+00 3.106610e+02
125 590     5.582880e+01 3.040127e+02
125 2503     -7.520515e+02 8.513382e+01
125 602     1.501257e+01 8.584381e+01
125 3599     3.373756e+02 7.806656e+01
125 922     -7.510609e+02 7.152399e+01
125 3600     3.391531e+02 1.658862e+02
125 2099     8.555774e+01 1.563994e+02
125 921     2.317715e+02 4.903765e+02
125 990     -1.489457e+02 1.110189e+02
125 79     1.671143e+00 4.169058e+02
125 610     9.960425e+01 5.129633e+02
125 594     1.127782e+02 5.133281e+02
125 651     -5.790692e+01 4.309479e+02
125 83     -3.958307e+01 4.338395e+02
125 927     1.827103e+02 4.401575e+02
125 627     -4.225610e+01 4.486539e+02
125 652     -5.205499e+01 4.416811e+02
125 43     -1.814286e+02 4.409075e+02
125 626     -2.209694e+02 4.471534e+02
125 625     -2.431433e+01 4.923357e+02
125 650     -8.007672e+01 4.197159e+02
125 649     -5.545068e+01 4.100999e+02
125 53     -1.598069e+02 4.058922e+02
125 648     -8.025201e+01 3.995590e+02
125 647     -6.165063e+01 3.997940e+02
125 630     -1.428796e+01 4.987126e+02
125 637     2.222130e+02 5.238257e+02
125 926     2.325132e+02 5.212825e+02
125 664     -1.503795e+02 5.195906e+02
125 635     -3.513245e+01 5.193283e+02
125 634     -1.605267e+01 5.195865e+02
125 636     -7.471002e+01 5.177052e+02
125 632     -3.420325e+01 4.992920e+02
125 913     2.944683e+02 4.519058e+02
125 953     -4.365204e+01 4.912219e+02
125 73     -5.248718e+00 4.915333e+02
125 90     -3.678430e+01 4.814813e+02
125 74     -1.677197e+01 4.818454e+02
125 2473     2.404749e+02 4.520325e+02
125 624     -7.765234e+01 1.824138e+02
125 623     -1.040161e+01 1.808442e+02
125 1793     7.889641e+02 1.714147e+02
125 620     1.805408e+01 1.688712e+02
125 619     5.473260e+01 1.636562e+02
125 639     -1.010777e+02 2.928555e+02
125 611     1.784497e+01 3.742155e+02
125 1796     9.404388e+01 3.284988e+02
125 642     -6.642548e+01 3.071935e+02
125 646     -1.804303e+01 3.985854e+02
125 618     -8.475214e+01 2.914623e+02
125 617     -6.791302e+01 2.891572e+02
125 929     4.660175e+01 8.298825e+01
125 604     2.900934e+01 6.425333e+01
125 679     4.647540e+01 6.358307e+01
125 938     -5.332968e+02 4.330716e+01
125 1797     -5.829310e+02 3.299161e+01
125 924     -5.503088e+02 2.776239e+01
125 676     -5.068147e+02 2.444800e+01
125 1885     -4.712142e+02 2.400021e+01
125 673     2.671167e+01 1.178297e+02
125 674     -1.132562e+01 1.180512e+02
125 86     5.026270e+01 1.172850e+02
125 672     3.651617e+01 1.080803e+02
125 670     5.130493e+01 9.794214e+01
125 57     -1.077192e+02 -3.526629e+02
125 667     -1.904376e+02 -6.516840e+01
125 666     -2.023692e+02 -6.721240e+01
125 665     -1.847380e+02 -7.891235e+01
125 56     -1.754756e+02 -9.245807e+01
125 101     -2.498784e+02 -2.283545e+02
125 937     -2.709537e+02 -3.976814e+02
125 2468     1.476678e+01 -4.385679e+02
125 2469     6.553668e+01 -4.540605e+02
125 595     -2.222979e+02 4.892632e+02
125 923     -5.205130e+02 5.039136e+01
125 654     -2.363677e+02 -6.125446e+01
125 662     -2.703575e+02 1.552887e+01
125 657     -2.749402e+02 -3.203522e+01
125 987     -1.488177e+02 -2.437164e+01
125 2488     -1.461824e+02 1.455420e+01
125 660     -1.361756e+02 -2.024408e+01
125 1798     8.171753e+00 1.189992e+02
125 1691     1.010492e+01 2.463615e+02
125 943     -4.802673e+01 2.538231e+02
125 944     -2.202274e+02 2.717193e+02
125 2484     8.441821e+01 3.014654e+02
125 945     -9.456055e+01 3.017049e+02
125 1613     -6.761499e+01 1.808105e+02
125 3227     -3.617474e+01 1.570593e+02
125 3075     -3.525146e+01 1.701315e+02
125 950     -2.382654e+01 1.842526e+02
125 2320     -7.263574e+01 1.906524e+02
125 967     1.893671e+02 4.484913e+02
125 541     -5.292450e+01 4.521350e+02
125 968     -1.682175e+02 4.648781e+02
125 81     -3.155811e+01 4.646420e+02
125 951     -2.523621e+01 4.743472e+02
125 952     -1.680048e+02 4.785335e+02
125 629     -5.484937e+01 4.835509e+02
125 966     -1.470206e+02 4.424813e+02
125 954     -8.186627e+01 4.927343e+02
125 955     -7.444128e+01 4.986257e+02
125 631     1.207975e+02 5.024731e+02
125 956     -9.812903e+01 5.070087e+02
125 957     -1.073566e+02 5.176895e+02
125 960     -1.131492e+02 4.214983e+02
125 948     -1.516559e+02 3.111825e+02
125 643     8.085394e+01 3.405216e+02
125 645     -2.195829e+02 3.564325e+02
125 3228     -4.615411e+01 4.188628e+02
125 947     -8.510303e+01 3.099418e+02
125 959     -1.313505e+02 4.225116e+02
125 961     2.967822e+01 4.234666e+02
125 962     -1.690916e+02 4.306540e+02
125 963     -1.473158e+02 4.328762e+02
125 2474     9.318335e+01 4.368327e+02
125 965     -1.135856e+02 4.416884e+02
125 971     -2.804504e+02 9.719910e+00
125 973     -3.848019e+02 1.519147e+01
125 974     -4.824471e+02 2.076352e+01
125 975     -4.944368e+02 2.255063e+01
125 969     3.917157e+01 2.592859e+01
125 3136     -5.413302e+02 3.480539e+01
125 1611     -4.706675e+02 4.443558e+01
125 977     -5.478441e+02 4.548294e+01
125 978     -5.610069e+02 4.732565e+01
125 979     -5.801268e+02 4.889810e+01
125 980     -5.918489e+02 4.945065e+01
125 1932     -6.069466e+02 5.078723e+01
125 69     3.645203e+00 -4.436375e+02
125 2156     -2.818996e+02 -4.219759e+02
125 2506     -4.683277e+02 -1.821804e+02
125 653     -6.187000e+01 -6.047180e+01
125 949     -5.411771e+02 5.242300e+01
125 2493     -1.038943e+02 -5.067987e+01
125 2054     -3.327103e+02 -3.017072e+01
125 71     -3.155581e+02 -2.921149e+01
125 976     -3.281873e+02 -2.231311e+01
125 970     -2.172935e+02 6.176758e-01
125 2141     -2.847168e+01 1.190313e+02
125 930     -5.690039e+02 5.554651e+01
126 2328     -6.166067e+02 -7.953302e+01
126 3556     6.065262e+02 -1.852086e+02
126 3254     -2.950512e+02 5.763541e+01
126 1004     -1.201324e+02 1.568103e+01
126 1801     -3.052659e+02 3.649129e+02
126 1802     -1.128836e+02 4.047408e+02
126 2792     -3.144566e+02 -4.480713e+00
126 992     7.826385e+01 -1.740704e+01
126 2705     -2.435778e+02 3.395782e+02
126 1806     -1.015151e+02 3.460514e+02
126 2790     -1.956682e+02 3.555787e+02
126 3601     -5.123522e+02 -4.878833e+02
126 3602     1.037236e+02 -6.053430e+01
126 3560     -3.600964e+02 2.821255e+02
126 1812     5.923792e+02 2.032553e+02
126 2826     -2.954810e+02 3.021960e+02
126 1808     4.957264e+02 -1.151675e+02
126 1813     -1.183587e+02 4.492063e+02
126 1854     -3.580514e+02 4.275678e+02
126 2794     7.238885e+01 4.192634e+02
126 2833     -4.307601e+02 4.124873e+02
126 997     -1.935748e+01 4.021820e+02
126 998     -1.611968e+02 3.800363e+02
126 1952     -9.333264e+01 3.801053e+02
126 1147     -3.845993e+02 3.071543e+02
126 1825     -2.494944e+02 4.539581e+02
126 1826     -1.637922e+02 4.513541e+02
126 166     -2.921682e+02 4.958781e+02
126 145     -3.737148e+02 4.991416e+02
126 1838     -4.655389e+01 3.725123e+02
126 1009     -3.807362e+02 2.636734e+02
126 1833     -7.067725e+01 4.041556e+02
126 3259     -1.548862e+02 4.075899e+02
126 169     -2.897091e+02 4.533190e+02
126 1271     -3.613615e+02 4.563795e+02
126 3529     -2.714280e+02 4.711592e+02
126 3528     6.037018e+02 4.744548e+02
126 165     -3.288493e+02 4.965331e+02
126 3476     7.463223e+02 -1.936788e+02
126 567     6.737006e+02 -1.287936e+02
126 2796     -1.666686e+02 1.735781e+02
126 1967     -2.764299e+02 3.272566e+02
126 239     -3.896901e+02 3.508844e+02
126 1866     -1.008995e+02 3.610845e+02
126 1837     9.956842e+01 4.079355e+02
126 1836     4.007135e+01 4.102785e+02
126 2724     -1.403738e+02 4.684799e+02
126 299     -3.956353e+02 4.771817e+02
126 2427     -2.818439e+02 2.036920e+01
126 1860     7.710159e+02 -1.330519e+02
126 1976     4.562463e+02 -1.142234e+02
126 917     3.011802e+02 -9.191547e+01
126 3078     6.513544e+01 -7.411371e+01
126 3603     -2.345704e+02 4.906738e+00
126 1000     -4.236440e+02 6.043152e+00
126 1864     -2.572559e+02 4.007351e+02
126 2721     3.918138e+02 5.056715e+02
126 1865     6.195607e+02 3.806122e+02
126 1969     5.950842e+02 3.234621e+02
126 1851     5.940690e+02 2.932043e+02
126 1871     -1.708094e+02 1.699506e+02
126 1971     -1.834266e+02 1.637168e+02
126 1981     -1.895914e+02 4.110174e+02
126 2715     -2.199765e+02 4.127476e+02
126 323     -3.818922e+02 4.671426e+02
126 1855     5.571560e+02 4.889044e+02
126 1856     5.582372e+02 5.023463e+02
126 1877     3.429626e+02 5.064620e+02
126 71     7.463590e+02 -1.770101e+02
126 3530     6.956390e+01 -1.512227e+02
126 1003     5.403092e+02 -1.006535e+02
126 2052     5.959354e+02 1.345923e+02
126 486     -4.154383e+02 -3.755035e+01
126 1121     -6.071060e+02 -2.745947e+01
126 1001     -2.413148e+02 -1.119940e+01
126 269     -2.706532e+02 5.220703e+00
126 3029     -6.730732e+02 4.944891e+01
126 304     -2.191049e+02 5.209096e+02
126 1872     -6.284937e+01 5.165038e+02
126 1980     1.286161e+02 4.172308e+02
126 1905     -1.431180e+02 3.286414e+02
126 1869     -1.666968e+02 3.208998e+02
126 1987     -1.808253e+02 1.492882e+02
126 1897     4.256598e+01 5.132757e+02
126 384     -3.576958e+02 4.790570e+02
126 1876     1.070695e+02 5.112313e+02
126 1899     5.683732e+02 5.123362e+02
126 1887     2.427206e+02 5.087322e+02
126 1879     4.964341e+02 5.049825e+02
126 1881     5.852061e+02 5.029760e+02
126 329     -3.996761e+02 4.980148e+02
126 331     -3.863373e+02 4.896123e+02
126 332     -2.241567e+02 4.841441e+02
126 298     -2.992783e+02 5.233638e+02
126 336     -3.435072e+02 4.617352e+02
126 1990     2.038525e+01 5.144370e+02
126 3271     -3.359323e+02 4.328718e+02
126 1848     -2.747365e+02 4.187722e+02
126 2797     -2.450869e+02 4.123965e+02
126 3267     -2.219845e+02 4.009547e+02
126 3477     -6.372314e+01 3.679290e+02
126 317     -3.939844e+02 3.660691e+02
126 2026     2.069323e+02 -9.233905e+01
126 1985     4.621565e+02 -9.213208e+01
126 303     -3.200014e+02 5.235617e+02
126 938     5.239656e+02 -1.068364e+02
126 1938     4.367832e+02 -1.143860e+02
126 678     5.793699e+02 -1.138180e+02
126 2035     -5.870907e+02 -1.518356e+02
126 1995     8.554547e+01 -1.707807e+02
126 986     2.576384e+02 -1.871781e+02
126 3273     2.253391e+02 -2.849696e+02
126 935     3.627894e+02 -2.925762e+02
126 1997     6.462976e+01 -3.164482e+02
126 1998     1.892795e+02 -4.809243e+02
126 1884     8.721594e+01 -7.451251e+01
126 1797     4.768718e+02 -1.176321e+02
126 3604     5.908824e+02 -1.031804e+02
126 189     -6.232655e+02 2.220178e+01
126 3130     -2.548131e+02 7.403320e+00
126 487     -5.565811e+02 -2.765753e+01
126 1942     -1.937028e+02 -5.727417e+00
126 2842     -4.412594e+02 -2.722583e+01
126 2853     -6.299882e+02 -3.613409e+01
126 2397     -2.977866e+02 -4.533203e+01
126 3266     2.590043e+02 -5.697791e+01
126 2089     3.915770e+02 4.584649e+02
126 3280     1.162833e+02 3.451168e+02
126 930     4.872603e+02 -9.416205e+01
126 2088     -4.002186e+02 4.660478e+02
126 468     -2.825233e+02 4.683049e+02
126 3277     1.180602e+02 4.073817e+02
126 2410     -1.545043e+02 3.995766e+02
126 2365     -1.444302e+02 3.987429e+02
126 3276     -1.796358e+02 3.914552e+02
126 1904     -1.488406e+02 3.221677e+02
126 1941     1.230868e+02 2.914976e+02
126 2845     -4.119066e+02 2.756359e+02
126 2076     5.980748e+02 2.700340e+02
126 3269     -3.533476e+02 2.251032e+02
126 3537     1.094230e+02 1.644302e+02
126 1939     -1.686775e+02 1.576382e+02
126 3095     -4.159382e+02 1.023568e+02
126 1890     -1.609576e+02 4.738965e+02
126 979     4.775579e+02 -1.010978e+02
126 326     -3.656664e+02 5.245930e+02
126 1900     1.624170e+01 5.238426e+02
126 1915     4.026611e+01 5.225676e+02
126 2020     7.529309e+01 5.118858e+02
126 3133     6.040880e+02 5.115217e+02
126 2019     2.350592e+01 5.058070e+02
126 2075     6.163776e+02 5.040105e+02
126 1896     6.047517e+02 5.023018e+02
126 3531     -1.294128e+00 4.769454e+02
126 1909     -4.160461e+02 4.116842e+02
126 467     -3.320793e+02 4.704496e+02
126 466     -2.627664e+02 4.680992e+02
126 1889     2.132434e+01 4.684574e+02
126 2223     -4.098565e+02 4.195247e+02
126 1972     -4.013546e+02 4.185672e+02
126 3597     -1.752804e+02 4.185988e+02
126 2032     7.926556e+01 -2.489481e+02
126 1932     4.492650e+02 -9.993060e+01
126 978     4.951722e+02 -1.026959e+02
126 977     5.089873e+02 -1.040671e+02
126 2025     1.970762e+02 -1.109970e+02
126 3605     5.020055e+02 -1.119078e+02
126 2024     5.180370e+02 -1.160869e+02
126 976     7.286058e+02 -1.731509e+02
126 2029     9.008667e+01 -1.939364e+02
126 981     2.454253e+02 -2.085212e+02
126 2033     2.401791e+02 -2.261058e+02
126 2031     3.450969e+02 -2.908492e+02
126 2030     1.446076e+02 -3.385033e+02
126 2506     6.051552e+02 -3.382431e+02
126 2042     -4.142167e+02 -2.826630e+01
126 1487     -5.929879e+02 1.699933e+01
126 2865     -2.713417e+02 -5.183411e+00
126 3606     -1.811200e+02 -7.907288e+00
126 2866     -4.014709e+02 -2.945697e+01
126 2028     -6.286844e+02 -4.690173e+01
126 2027     -1.064991e+02 -4.768243e+01
126 3180     3.273063e+02 -7.325439e+01
126 1934     4.560441e+02 -8.351642e+01
126 1933     4.708860e+02 -8.471246e+01
126 3288     -2.315887e+02 -4.069110e+01
126 3289     -2.537571e+02 -3.931482e+01
126 3137     -6.170538e+01 4.865727e+02
126 2059     -1.847333e+02 9.686890e-01
126 3138     -4.600146e+01 4.863409e+02
126 3297     -1.536033e+02 1.525681e+02
126 976     7.329926e+02 -1.740811e+02
126 3607     4.818674e+02 -8.593707e+01
126 1010     4.954006e+02 -8.785944e+01
126 980     4.646749e+02 -1.002781e+02
126 3608     7.299409e+02 -1.655753e+02
126 1929     4.893730e+02 -1.106354e+02
126 3246     5.207872e+02 -9.035352e+01
126 2017     -4.073245e+02 4.724339e+02
126 2013     -5.492670e+01 4.206332e+02
126 2900     -2.503998e+02 4.227025e+02
126 1160     -3.689085e+02 4.434411e+02
126 2006     -1.411817e+02 4.579816e+02
126 2001     -2.710100e+02 4.612379e+02
126 2086     -1.604459e+02 2.538983e+02
126 438     -2.347291e+02 4.756651e+02
126 1562     -2.495078e+02 4.757165e+02
126 2068     -2.646777e+01 4.853526e+02
126 2070     -4.211853e+00 4.846814e+02
126 430     -4.077310e+02 4.815907e+02
126 2071     2.520685e+01 4.844889e+02
126 1912     -8.895728e+01 4.198328e+02
126 2084     -1.580776e+02 3.167720e+02
126 3300     -3.470896e+02 2.820235e+02
126 2074     -1.600054e+02 2.806460e+02
126 2047     5.971008e+02 2.557837e+02
126 2080     -9.884448e+01 4.196246e+02
126 2009     1.219848e+02 3.364587e+02
126 2072     -2.409456e+02 4.042106e+02
126 3292     -3.147800e+02 4.144657e+02
126 2082     -9.082825e+00 4.146375e+02
126 3279     -1.177827e+02 4.134056e+02
126 2010     6.148391e+02 4.108978e+02
126 3264     -3.144510e+02 4.081349e+02
126 2008     -3.281624e+02 4.055375e+02
126 2012     -4.309955e+01 4.212389e+02
126 1011     -1.456542e+02 4.208485e+02
126 2081     -8.506757e+01 4.140284e+02
126 3296     -1.742382e+02 4.126704e+02
126 3538     -2.145833e+02 3.969441e+02
126 2784     -4.031583e+02 3.828837e+02
126 3609     5.466404e+02 4.730126e+02
126 2061     -2.045791e+02 -4.288715e+01
126 2054     7.307322e+02 -1.814344e+02
126 3535     -3.339548e+02 3.216460e+02
127 1946     -7.900446e+01 3.863315e+02
127 1947     -2.594327e+02 3.596143e+02
127 994     -1.543101e+02 9.814233e+01
127 1807     6.643960e+02 -9.944379e+01
127 1948     6.842694e+02 4.586899e+02
127 3125     -4.212870e+02 4.603174e+02
127 1806     -6.118195e+01 3.295101e+02
127 2202     -5.043387e+02 2.033191e+01
127 1950     -4.264160e+02 3.898957e+02
127 2625     -4.312194e+02 2.910230e+02
127 2826     -2.549650e+02 2.888720e+02
127 2342     -7.747369e+01 4.345176e+02
127 3024     -4.581016e+02 4.222044e+02
127 1953     -1.565306e+02 4.147574e+02
127 1833     -2.709192e+01 3.885354e+02
127 997     2.283569e+01 3.868474e+02
127 1817     -1.349954e+02 3.372289e+02
127 1808     5.386545e+02 -1.310378e+02
127 1826     -1.196433e+02 4.370557e+02
127 145     -3.293953e+02 4.848741e+02
127 165     -2.839989e+02 4.829789e+02
127 1271     -3.164824e+02 4.441368e+02
127 169     -2.477469e+02 4.402176e+02
127 170     -2.103552e+02 4.394641e+02
127 1470     -2.765792e+02 4.207486e+02
127 1838     -4.191895e+00 3.559157e+02
127 3027     -2.667426e+02 2.942645e+02
127 2796     -1.239024e+02 1.604002e+02
127 567     7.171580e+02 -1.454088e+02
127 3607     5.191940e+02 -1.027057e+02
127 3349     -4.418965e+02 1.210017e+02
127 1837     1.434006e+02 3.914170e+02
127 1836     8.273267e+01 3.942986e+02
127 3445     -4.166949e+02 4.257997e+02
127 1861     6.454957e+02 -1.123770e+02
127 3606     -1.396140e+02 -2.035156e+01
127 1958     -3.412956e+02 -6.736450e-01
127 1016     -4.435105e+02 9.961230e+01
127 1971     -1.424366e+02 1.479562e+02
127 1970     -4.493147e+02 1.963001e+02
127 1969     6.385881e+02 3.032546e+02
127 1967     -2.332534e+02 3.102728e+02
127 1968     -1.351735e+02 3.104523e+02
127 2010     6.639371e+02 3.877356e+02
127 1972     -3.587115e+02 4.058399e+02
127 1835     1.490815e+02 4.067269e+02
127 1973     -3.964259e+02 4.134061e+02
127 1974     -3.466844e+02 4.164402e+02
127 1975     -4.350748e+02 4.235437e+02
127 1982     1.692578e+02 3.070463e+02
127 71     7.887734e+02 -1.962849e+02
127 1003     5.779001e+02 -1.158472e+02
127 1843     6.189774e+02 -1.078704e+02
127 917     3.417888e+02 -1.060066e+02
127 1091     -2.378420e+02 1.034137e+01
127 3258     -6.520684e+02 1.499493e+01
127 323     -3.379912e+02 4.532433e+02
127 1976     4.956816e+02 -1.300627e+02
127 1878     4.946410e+02 4.863642e+02
127 1855     6.009579e+02 4.706348e+02
127 216     -3.559102e+02 5.121404e+02
127 298     -2.545179e+02 5.089511e+02
127 304     -1.746481e+02 5.062266e+02
127 1877     3.868149e+02 4.885282e+02
127 1856     6.020050e+02 4.837110e+02
127 1941     1.652411e+02 2.751609e+02
127 1852     -3.876374e+02 1.897541e+02
127 1983     -3.581010e+02 1.891813e+02
127 1871     -1.308900e+02 1.530345e+02
127 1981     -1.469445e+02 3.933692e+02
127 924     5.448438e+02 -1.373123e+02
127 1869     -1.242028e+02 3.058492e+02
127 1866     -5.625903e+01 3.473303e+02
127 3610     -1.041573e+02 3.960450e+02
127 1863     6.562352e+02 4.149785e+02
127 332     -1.810544e+02 4.682189e+02
127 331     -3.423561e+02 4.745727e+02
127 2212     -3.128240e+02 4.746486e+02
127 1881     6.296759e+02 4.831079e+02
127 1880     5.822643e+02 4.842546e+02
127 1990     6.389801e+01 4.975129e+02
127 303     -2.758413e+02 5.095677e+02
127 1565     -2.114554e+02 5.174568e+02
127 3604     6.313835e+02 -1.197009e+02
127 938     5.645433e+02 -1.228008e+02
127 678     6.198096e+02 -1.299023e+02
127 1797     5.161903e+02 -1.323412e+02
127 1885     6.269833e+02 -1.433851e+02
127 3130     -2.113008e+02 -2.701843e+00
127 2035     -5.438170e+02 -1.603245e+02
127 3530     1.111550e+02 -1.627791e+02
127 1997     1.060749e+02 -3.288992e+02
127 1998     2.300642e+02 -4.916052e+02
127 1999     -6.043951e+01 -6.927734e+01
127 3340     -4.472257e+02 -3.544617e+00
127 3263     -5.630414e+02 -3.557086e+01
127 1944     -1.697084e+02 -1.408911e+01
127 1882     -3.982476e+02 -3.551794e+01
127 677     6.313905e+02 -1.315969e+02
127 1995     1.276616e+02 -1.840779e+02
127 1912     -4.605688e+01 4.056763e+02
127 2617     -4.375775e+02 3.985986e+02
127 2079     -1.476450e+02 4.046571e+02
127 2007     -3.416288e+02 4.041475e+02
127 2013     -1.007043e+01 4.054248e+02
127 2003     -3.987994e+02 4.266936e+02
127 2005     -3.979257e+02 4.383094e+02
127 1888     6.087080e+02 4.445217e+02
127 336     -2.995748e+02 4.457122e+02
127 1987     -1.400574e+02 1.359991e+02
127 1907     -4.407538e+01 3.512766e+02
127 1906     -1.190074e+02 3.158634e+02
127 1905     -9.905951e+01 3.120423e+02
127 3403     -2.830630e+02 3.000302e+02
127 2041     -3.777798e+02 1.991183e+02
127 3404     -3.960955e+02 1.882432e+02
127 3448     -3.846246e+02 1.586501e+02
127 2040     -3.854516e+02 1.360907e+02
127 2020     1.194385e+02 4.946617e+02
127 2016     -5.049121e+01 4.949285e+02
127 1897     8.428009e+01 4.961470e+02
127 1991     4.414291e+02 4.982555e+02
127 1661     -3.139857e+02 5.034744e+02
127 1898     -3.498251e+02 5.041267e+02
127 2012     5.919800e-01 4.052021e+02
127 1914     -8.928339e+01 4.477078e+02
127 1899     6.115189e+02 4.925563e+02
127 3133     6.488082e+02 4.913253e+02
127 1895     9.180420e+00 4.909133e+02
127 2019     6.641437e+01 4.890668e+02
127 1896     6.495540e+02 4.830475e+02
127 2075     6.610701e+02 4.835466e+02
127 430     -3.641791e+02 4.667457e+02
127 2018     -1.303433e+02 4.675249e+02
127 1890     -1.169432e+02 4.579063e+02
127 466     -2.197626e+02 4.531064e+02
127 980     5.061687e+02 -1.163434e+02
127 1938     4.764607e+02 -1.296127e+02
127 2025     2.395706e+02 -1.243449e+02
127 977     5.507468e+02 -1.200884e+02
127 978     5.366359e+02 -1.183186e+02
127 3265     -7.123457e+02 -1.181443e+02
127 979     5.190983e+02 -1.167590e+02
127 676     5.896273e+02 -1.413742e+02
127 1932     4.894348e+02 -1.154406e+02
127 930     5.291372e+02 -1.099188e+02
127 1985     5.002358e+02 -1.074183e+02
127 2026     2.486831e+02 -1.067446e+02
127 1884     1.275749e+02 -8.743958e+01
127 974     6.160499e+02 -1.449021e+02
127 973     7.155302e+02 -1.523085e+02
127 986     3.000280e+02 -2.006271e+02
127 2029     1.323870e+02 -2.067134e+02
127 981     2.871833e+02 -2.230030e+02
127 2033     2.817463e+02 -2.396656e+02
127 2032     1.206048e+02 -2.620614e+02
127 2030     1.858934e+02 -3.510505e+02
127 3405     -2.170949e+02 2.152408e+01
127 3406     -4.631811e+02 8.378775e+01
127 489     -2.043513e+02 4.374146e+00
127 3603     -1.916415e+02 -4.574158e+00
127 1943     -2.257566e+02 -1.538947e+01
127 1942     -1.535953e+02 -1.843945e+01
127 2042     -3.708385e+02 -3.810364e+01
127 1759     -5.839962e+02 -5.452649e+01
127 1935     -7.029779e+01 -6.003546e+01
127 2080     -5.507440e+01 4.033258e+02
127 2002     -2.935202e+02 4.211115e+02
127 1913     1.688841e+02 4.041109e+02
