317 13294 71055
0 0     -3.466554e+02 5.772121e+01
260 2404     2.621821e+02 1.796600e+02
260 8843     -5.701424e+02 1.809189e+02
260 7     -3.801213e+02 2.186675e+02
260 3515     4.393461e+02 2.468539e+02
260 4134     -1.724903e+02 2.723560e+02
260 835     3.154867e+02 -1.034794e+02
260 4222     -6.175049e+00 -2.330756e+02
260 2154     3.137382e+02 -1.691099e+02
260 5243     5.166943e+02 -1.645107e+02
260 11642     6.193660e+02 -1.337715e+02
260 3553     4.914698e+02 -1.061152e+02
260 8488     -6.140983e+02 -2.762054e+01
260 12667     -1.198984e+02 -1.034857e+02
260 4872     3.408615e+02 -7.962372e+01
260 4128     5.136848e+02 -7.484546e+01
260 3457     4.870245e+02 -4.634149e+01
260 13059     -1.020980e+02 -2.623022e+01
260 11838     5.410890e+02 -1.212897e+01
260 4118     4.615646e+02 2.778748e+02
260 1238     4.819772e+02 3.733793e+02
260 2620     3.418162e+02 2.759992e+02
260 12508     -1.085212e+02 -3.729534e+02
260 2517     -4.145792e+02 3.410305e+02
260 378     -2.955096e+02 3.320743e+02
260 10     -3.171099e+02 2.983849e+02
260 13038     -1.736686e+02 2.996389e+02
260 6832     5.652850e+02 2.938304e+02
260 8890     8.702814e+01 5.153693e+01
260 2051     1.128649e+02 3.633311e+02
260 12409     2.942335e+02 3.705869e+02
260 4137     -1.462727e+02 3.729697e+02
260 902     2.759406e+02 3.635157e+02
260 9153     -1.665654e+02 3.904812e+02
260 9137     1.248710e+02 4.015646e+02
260 816     3.776306e+02 4.240806e+02
260 2755     3.477056e+02 4.789075e+02
260 4206     1.492213e+02 2.734763e+02
260 1617     5.687874e+02 9.835626e+01
260 3549     4.833813e+02 6.329327e+01
260 227     1.898387e+02 5.941217e+01
260 4158     6.989685e+01 -2.267395e+01
260 164     2.153748e+02 5.877209e+01
260 3543     3.111761e+02 5.861633e+01
260 846     -2.074641e+02 5.273901e+01
260 828     -2.191688e+02 2.464163e+02
260 793     -2.236400e+02 1.690902e+02
260 89     5.760741e+02 1.704041e+02
260 4178     1.168482e+02 1.783967e+02
260 2664     -4.876766e+02 2.043685e+02
260 4006     -5.750377e+02 2.079515e+02
260 6840     3.690338e+02 2.291152e+02
260 1695     -4.855851e+02 2.358135e+02
260 4133     -1.317193e+02 2.427831e+02
260 4185     4.391293e+02 3.299945e+02
260 13060     2.537292e+02 2.525612e+02
260 280     -2.417606e+02 2.503134e+02
260 765     -2.221531e+02 2.681760e+02
260 3897     2.698229e+02 1.553894e+02
260 2592     1.870278e+02 2.756263e+02
260 754     4.984419e+02 2.788626e+02
260 11020     -1.160726e+02 3.107159e+02
260 367     4.967085e+02 3.267047e+02
260 4132     1.406395e+02 5.270538e+01
260 12255     5.413234e+02 -1.030768e+02
260 3489     -5.585939e+02 -8.666772e+01
260 2399     -9.410583e+01 2.473822e+01
260 4147     1.442074e+02 -7.494391e+01
260 3170     -5.062738e+02 -7.468170e+01
260 11410     3.140625e+01 -6.240094e+01
260 2767     -5.059119e+02 -4.367059e+01
260 9143     -3.566816e+02 -3.451550e+01
260 9142     -6.480530e+01 -3.387158e+01
260 2018     -5.548710e+02 -3.044818e+01
260 8327     1.709086e+02 -1.485908e+02
260 2590     -5.559638e+02 2.074493e+01
260 9695     7.138057e+02 1.489520e+01
260 3563     3.654615e+02 -9.607544e-01
260 8852     -6.595771e+02 -5.354858e+00
260 4160     -5.057657e+02 -8.805969e+00
260 4131     -4.326155e+02 -9.294250e+00
260 2706     7.726772e+02 -1.577869e+01
260 8402     4.275741e+02 -1.666918e+02
260 9176     -8.323370e+01 -6.651245e+00
260 12882     4.342660e+02 -1.085388e+02
260 10036     -8.170374e+01 -8.763416e+01
260 39     -5.845364e+02 1.404339e+02
260 4905     -4.560294e+02 1.150476e+02
260 7524     -4.702112e+02 1.153888e+02
260 13061     -4.926911e+02 1.151326e+02
260 801     6.141620e+02 1.170636e+02
260 4184     3.063856e+02 1.273741e+02
260 12139     4.745013e+02 1.297410e+02
260 323     4.488865e+02 1.294832e+02
260 4173     4.209891e+02 1.292440e+02
260 9149     4.003506e+02 1.295626e+02
260 10946     6.785706e+01 1.410800e+02
260 1705     -3.461171e+02 1.151925e+02
260 214     1.708378e+02 1.444380e+02
260 4171     1.094554e+02 1.559851e+02
260 2739     2.165667e+02 1.601205e+02
260 8949     -6.081619e+02 1.706673e+02
260 792     6.133485e+02 1.709892e+02
260 4177     4.683922e+02 1.709704e+02
260 7534     1.437416e+02 1.712930e+02
260 9611     -8.358386e+01 1.717437e+02
260 4234     -5.249080e+02 4.977234e+01
260 55     -5.709923e+02 9.805075e+01
260 4235     -4.732883e+02 5.062744e+01
260 9     -5.517173e+02 5.128210e+01
260 4244     -3.548707e+02 5.312500e+01
260 3544     3.636740e+02 6.267639e+01
260 4180     5.365166e+02 6.555493e+01
260 807     6.137405e+02 6.670813e+01
260 2100     1.706267e+02 6.909265e+01
260 808     -1.625958e+02 7.032153e+01
260 456     1.721257e+02 5.174451e+01
260 802     5.453052e+02 8.410199e+01
260 13048     -6.691815e+01 5.385187e+01
260 56     -6.004704e+02 9.942749e+01
260 933     -1.787086e+02 1.021026e+02
260 939     -2.105693e+02 1.006437e+02
260 4182     -1.077695e+02 1.058104e+02
260 332     2.168572e+02 1.101302e+02
260 942     1.855685e+02 1.094471e+02
260 2642     2.633339e+02 1.137104e+02
260 2009     -5.246935e+02 1.138650e+02
260 944     -3.144737e+02 1.152306e+02
260 3908     3.246918e+02 3.969036e+02
260 4209     1.850601e+02 3.206496e+02
260 810     3.690504e+02 3.240349e+02
260 2448     4.026438e+02 3.290790e+02
260 398     5.553260e+02 3.334412e+02
260 4034     2.190400e+02 3.341758e+02
260 4164     1.480259e+02 3.521891e+02
260 648     3.309652e+02 3.592871e+02
260 9158     4.617045e+02 3.634577e+02
260 904     5.030647e+02 3.686038e+02
260 5003     -4.132957e+02 3.781524e+02
260 2383     3.902375e+02 3.117688e+02
260 4270     1.666755e+02 3.988903e+02
260 4907     1.453970e+02 4.218849e+02
260 4039     3.318389e+02 4.384971e+02
260 13062     -3.514232e+02 4.409441e+02
260 896     4.128440e+02 4.920583e+02
260 8501     -3.477880e+02 5.005235e+02
260 4262     3.492206e+02 5.503771e+02
260 4261     3.851044e+02 5.534375e+02
260 7487     -2.693665e+00 -5.690515e+01
260 2667     -2.678920e+02 2.236750e+02
260 9160     4.453705e+02 1.817593e+02
260 12552     -3.309968e+02 1.833681e+02
260 4146     -5.067419e+02 1.876421e+02
260 794     6.178971e+02 1.942083e+02
260 4196     -1.911559e+02 1.952784e+02
260 2424     -4.163062e+02 1.956754e+02
260 8500     -1.735476e+02 2.002854e+02
260 4197     -2.108341e+02 2.025341e+02
260 4901     -5.564834e+02 2.017454e+02
260 4200     4.220645e+02 2.096355e+02
260 4175     -4.057347e+02 1.751659e+02
260 4202     1.762120e+02 2.350090e+02
260 7553     -1.511913e+02 2.584746e+02
260 1186     -2.830907e+02 2.597057e+02
260 1699     -4.696328e+02 2.595504e+02
260 5015     -3.182786e+02 2.623844e+02
260 12944     -2.810651e+02 2.782802e+02
260 4207     -2.073441e+02 2.886581e+02
260 2447     -2.271539e+02 2.906375e+02
260 287     -3.928006e+02 3.087707e+02
260 12195     -3.854384e+02 -1.242301e+02
260 4920     1.466520e+02 -1.482138e+02
260 7492     -3.883172e+02 -1.491594e+02
260 6112     5.419879e+01 -1.466741e+02
260 4111     7.474763e+02 -1.426728e+02
260 11469     -1.063408e+02 -1.288293e+02
260 8437     3.457522e+02 -1.479702e+02
260 4215     -5.564075e+02 -1.217940e+02
260 4924     -5.248076e+02 -1.211353e+02
260 8023     2.662238e+02 -1.060395e+02
260 4046     -5.073237e+02 -1.057714e+02
260 4218     -5.256601e+02 -9.091321e+01
260 9236     4.340458e+02 -8.855304e+01
260 10043     -7.432270e+02 -7.871252e+01
260 12197     7.614424e+02 -1.817623e+02
260 13032     6.696588e+02 -1.796143e+02
260 5613     7.737242e+02 -1.687006e+02
260 11984     2.053851e+02 -1.505897e+02
260 11708     3.759160e+02 -1.478693e+02
260 3197     2.750516e+02 8.571167e+00
260 336     2.150938e+02 -1.700177e+01
260 4017     -2.050818e+02 -1.662561e+01
260 10033     -3.702441e+01 -1.169525e+01
260 3505     -3.736494e+02 -1.160913e+01
260 9175     -1.034400e+02 -9.362488e+00
260 10047     -7.043526e+02 -1.039716e+01
260 1314     1.437895e+02 -6.703369e+00
260 327     -5.759997e+02 -2.173340e+00
260 3414     -2.631041e+02 2.086792e-01
260 4229     -5.240059e+02 3.732422e+00
260 4247     -5.240962e+02 -2.635333e+01
260 4298     -4.566589e+02 6.697632e+00
260 4297     -1.087195e+02 1.112518e+01
260 4295     -3.552252e+02 1.668536e+01
260 9569     -6.797878e+02 2.023419e+01
260 6266     6.786127e+01 2.353625e+01
260 6038     -2.655090e+02 2.799518e+01
260 4176     1.112745e+02 4.789496e+01
260 4236     3.190143e+01 4.630280e+01
260 8494     -1.320970e+02 4.734967e+01
260 4152     -3.876231e+02 -4.552991e+01
260 726     -2.525884e+02 -7.357782e+01
260 4240     -5.257786e+02 -7.221350e+01
260 10428     6.564008e+02 -6.854028e+01
260 1070     2.656187e+02 -6.729736e+01
260 2093     -5.762427e+02 -6.592188e+01
260 4242     -5.269294e+02 -5.239435e+01
260 2635     -5.441288e+02 -5.131201e+01
260 200     5.443472e+02 -4.853790e+01
260 1998     -7.116895e+02 -4.790326e+01
260 921     -2.513605e+02 -4.232959e+01
260 8881     5.600853e+02 -3.860931e+01
260 4248     4.327352e+02 -3.368768e+01
260 957     2.627795e+02 -3.558069e+01
260 347     -5.762911e+02 -3.359662e+01
260 947     -2.419877e+02 -2.897046e+01
260 11027     -2.650258e+02 -2.674066e+01
260 9204     -3.158550e+02 2.273087e+02
260 8288     4.836995e+02 3.090451e+02
260 12160     -5.213290e+02 6.795026e+01
260 1114     3.644368e+02 3.080825e+02
260 4279     -1.137657e+02 3.041271e+02
260 4257     3.993115e+02 -1.781934e+01
260 449     -3.386241e+02 2.978321e+02
260 4280     1.466648e+02 2.916745e+02
260 285     2.228320e+02 2.866021e+02
260 4281     -1.490200e+02 2.800958e+02
260 971     3.688976e+02 2.707683e+02
260 13063     -1.947001e+02 2.487554e+02
260 12350     -3.112186e+02 2.442270e+02
260 1242     5.401001e+02 2.311833e+02
260 3446     1.425649e+02 3.186068e+02
260 4252     1.897024e+02 2.223203e+02
260 9213     -3.066195e+02 2.039516e+02
260 3477     -1.457903e+02 1.945505e+02
260 7634     1.840662e+02 1.961642e+02
260 4966     3.344474e+02 1.953901e+02
260 4255     -2.112825e+02 1.834884e+02
260 415     6.025376e+02 1.836368e+02
260 4040     -3.976932e+02 1.741134e+02
260 4962     -3.635438e+02 1.730498e+02
260 1854     1.885311e+02 1.617291e+02
260 2432     2.388402e+02 1.594281e+02
260 4959     -6.201817e+02 1.584228e+02
260 4272     -3.985883e+02 1.578248e+02
260 1404     4.432910e+02 3.927542e+02
260 6213     -2.820159e+02 -1.982947e+01
260 983     4.042893e+02 5.137358e+02
260 926     3.348844e+02 5.086126e+02
260 3876     3.724597e+02 5.074607e+02
260 897     3.978234e+02 4.886551e+02
260 8293     -3.408505e+02 4.697249e+02
260 2697     3.634796e+02 4.644697e+02
260 6770     -3.556932e+02 4.471594e+02
260 4190     4.254886e+02 4.333055e+02
260 5000     -3.524768e+02 4.235144e+02
260 4267     3.164347e+02 4.123083e+02
260 5001     -4.035276e+02 4.046595e+02
260 9196     -3.692360e+02 4.051353e+02
260 1278     5.964515e+02 1.582246e+02
260 9262     4.529937e+02 3.765213e+02
260 6833     3.007594e+02 3.682883e+02
260 1746     -3.813818e+02 3.596070e+02
260 10135     1.712494e+02 3.585288e+02
260 4273     -1.437653e+02 3.527767e+02
260 5513     -4.387166e+02 3.493765e+02
260 194     1.247421e+02 3.482827e+02
260 13064     -4.571048e+02 3.463656e+02
260 9198     4.313689e+02 3.460935e+02
260 4275     2.011212e+02 3.310692e+02
260 6235     -2.537207e+02 3.257343e+02
260 9210     -2.128238e+02 3.197094e+02
260 955     -8.088208e+01 3.995435e+01
260 9178     5.999901e+02 8.557642e+01
260 12881     -9.513324e+01 7.967548e+01
260 1083     2.030508e+02 7.835657e+01
260 2343     -1.801145e+02 7.826318e+01
260 4665     2.972955e+02 7.801770e+01
260 3353     2.748596e+02 7.660608e+01
260 12468     6.320605e+01 7.390936e+01
260 6263     3.486854e+02 6.517719e+01
260 2641     -6.125665e+02 6.372003e+01
260 4285     -2.576252e+02 5.603998e+01
260 1724     -2.259601e+02 5.395270e+01
260 12686     3.469696e+01 -9.840271e+00
260 7595     -6.827440e+02 4.689038e+01
260 2613     -5.498060e+02 8.600537e+01
260 4193     6.893099e+02 3.705750e+01
260 9743     -7.772432e+02 2.987323e+01
260 3379     2.142348e+02 2.422119e+01
260 1100     -5.789574e+02 1.891309e+01
260 7601     -2.537490e+02 1.409247e+01
260 813     2.611344e+02 7.887207e+00
260 2716     -4.423543e+02 3.779419e+00
260 1095     5.910995e+02 5.019165e+00
260 1474     2.156062e+02 2.169250e+00
260 1093     2.024755e+02 -2.882019e+00
260 4303     4.394359e+02 1.073302e+02
260 597     -5.715961e+02 1.532882e+02
260 888     6.174000e+02 1.521081e+02
260 318     2.016349e+02 1.494242e+02
260 5224     2.973933e+02 1.433674e+02
260 2647     -6.202072e+02 1.419302e+02
260 4167     9.503918e+01 1.419974e+02
260 2741     -6.075962e+02 1.354962e+02
260 4300     1.479845e+02 1.360657e+02
260 1715     -3.041348e+02 1.323686e+02
260 2822     1.848627e+02 1.336521e+02
260 1004     2.131708e+02 1.339478e+02
260 4301     5.527560e+02 1.182832e+02
260 4970     3.348309e+02 1.060027e+02
260 9180     3.537798e+02 1.056541e+02
260 941     5.986987e+02 1.044915e+02
260 940     -2.700295e+02 9.925314e+01
260 1289     2.538555e+02 9.987866e+01
260 298     2.028859e+02 9.796567e+01
260 53     -4.483018e+02 9.348709e+01
260 4968     -4.131619e+02 9.289807e+01
260 981     -2.562358e+02 9.130112e+01
260 937     -1.943953e+02 8.977228e+01
260 51     -5.860347e+02 8.701379e+01
260 13043     6.638314e+02 8.698889e+01
260 4323     -6.848041e+02 -1.464198e+02
260 9636     -1.198441e+02 -1.727881e+02
260 876     5.891194e+02 2.451686e+02
260 3483     -3.029834e+02 -1.673475e+02
260 12033     -3.903430e+02 -1.648721e+02
260 3582     -5.200140e+02 2.217902e+02
260 7512     -4.590471e+02 -1.532526e+02
260 10039     8.265167e+01 -1.501851e+02
260 12163     1.269622e+02 -1.436325e+02
260 11859     -3.126043e+02 -1.422517e+02
260 4994     1.508245e+02 -1.313997e+02
260 4243     -4.206281e+02 -4.354510e+01
260 1104     -1.925077e+02 3.609344e+01
260 1477     -2.680507e+02 -1.027721e+02
260 6151     -4.141203e+02 3.957284e+02
260 9722     -7.283917e+02 -5.580688e+01
260 1271     4.178226e+02 4.210770e+02
260 4266     3.535590e+02 4.368467e+02
260 4161     5.515625e+02 -1.474850e+02
260 11606     2.913105e+02 2.185766e+02
260 196     -6.129199e+02 -8.573608e-01
260 9191     5.054891e+02 1.985755e+02
260 12018     -6.283263e+02 -2.071339e+02
260 7477     -1.794789e+02 -1.769418e+02
260 4241     -5.613971e+02 -5.756653e+01
260 11731     -7.078455e+01 1.384181e+02
260 9184     1.101648e+02 1.331348e+02
260 12395     -6.806391e+02 -7.037054e+01
260 12558     6.953345e+02 -6.498303e+01
260 917     6.073147e+02 -6.146075e+01
260 1111     5.925912e+02 -6.294128e+01
260 2762     2.164662e+02 -6.229034e+01
260 9739     6.940101e+02 -1.179874e+02
260 4329     -4.559924e+02 -5.398273e+01
260 4330     2.911427e+02 -5.085498e+01
260 4304     5.515613e+01 1.033310e+02
260 9273     -3.587689e+02 9.482547e+01
260 1054     2.159473e+02 -3.610242e+01
260 1313     5.921647e+02 -3.225421e+01
260 9274     -2.593264e+02 7.661554e+01
260 3029     -1.558663e+02 -1.020157e+02
260 3456     -4.717596e+02 -1.192645e+02
260 3408     6.071082e+02 -1.058098e+02
260 7540     -3.289688e+02 -1.204985e+02
260 10143     6.270480e+02 1.762832e+02
260 5255     2.816995e+02 -1.044697e+02
260 3487     1.775308e+02 -1.050941e+02
260 11715     -5.897941e+02 -1.010276e+02
260 12416     4.496262e+02 -9.860773e+01
260 1063     6.079485e+02 -8.960822e+01
260 4342     1.542858e+02 -8.890015e+01
260 4341     -4.564644e+02 -8.368414e+01
260 4340     -4.719751e+02 -8.401666e+01
260 12727     6.602045e+01 4.699097e+01
261 10307     3.173851e+02 3.850529e+02
261 13029     -9.206268e+01 2.543638e+02
261 2549     -4.773940e+02 3.850155e+02
261 11884     1.742799e+02 4.804810e+02
261 11804     -6.787191e+02 1.633020e+02
261 7661     9.937000e+01 3.231569e+02
261 11073     -2.622852e+02 3.297371e+02
261 9438     -3.372921e+02 4.500648e+02
261 655     5.188103e+02 1.395972e+02
261 13065     -9.008557e+01 1.105547e+02
261 4817     1.918973e+02 3.646396e+02
261 667     3.867517e+02 4.898692e+02
261 4072     2.533589e+02 -4.906708e+01
261 6163     -1.696251e+02 2.765390e+02
261 6812     -1.900991e+02 1.182856e+02
261 13066     -1.647402e+02 1.337170e+01
261 672     -3.376099e+02 1.586840e+02
261 12511     4.550267e+02 -1.304597e+02
261 6162     4.712114e+02 3.081392e+02
261 3405     3.376984e+02 9.380576e+01
261 4832     2.979962e+02 5.516188e+02
261 675     -4.512245e+02 5.112627e+02
261 668     2.243496e+02 4.801939e+02
261 2564     -2.398049e+02 3.738034e+02
261 2559     -6.174279e+02 3.144494e+02
261 679     3.296923e+02 -3.217340e+01
261 12993     -5.610781e+02 -3.623450e+01
261 7982     -4.239161e+02 -5.150476e+01
261 11341     -5.508769e+02 -1.208987e+02
261 12037     -5.615216e+01 -3.122239e+02
261 13067     -3.905495e+02 -1.201038e+02
261 2566     1.899321e+02 1.596023e+02
261 10012     -5.857483e+00 1.511614e+02
261 3939     5.930487e+02 5.243652e+01
261 13068     -8.519012e+01 4.702393e+00
261 2474     -4.915737e+02 -2.028271e+01
261 13069     -1.411343e+02 -2.050146e+01
261 8406     -3.472913e+01 -4.146405e+01
261 4097     5.772905e+02 1.856084e+02
261 2565     -5.673983e+02 2.665320e+02
261 8381     -6.065919e+02 -1.521360e+02
261 9551     2.039140e+02 -1.621511e+02
261 11813     7.060289e+02 -2.604111e+02
261 4091     5.714417e+00 2.786683e+02
261 4092     4.121737e+02 2.612296e+02
261 13020     3.693842e+02 4.698595e+02
261 4094     7.101147e+01 4.098510e+02
261 1697     -5.666023e+02 3.984620e+02
261 4095     1.228029e+02 3.906457e+02
261 1845     -4.038441e+02 3.353615e+02
261 7466     4.484723e+01 3.386131e+02
261 10339     1.397234e+02 2.307634e+02
261 4107     -4.210799e+02 2.136711e+02
261 4086     4.221807e+02 2.065201e+02
261 1955     -6.510191e+02 1.623059e+02
261 3887     -3.280515e+02 9.542737e+01
261 11785     7.454707e+02 6.849457e+01
261 12880     -2.932550e+01 6.203796e+01
261 1980     -3.229288e+02 2.229999e+02
261 9730     -4.331145e+02 2.559948e+02
261 12512     -4.392038e+02 -1.105118e+02
261 699     9.733911e+01 5.605139e+01
261 9715     7.492347e+02 1.840924e+02
261 13033     5.774778e+02 1.098972e+02
261 3471     3.729752e+02 1.096203e+02
261 3470     3.064187e+02 1.089584e+02
261 4119     -4.172280e+02 1.106654e+02
261 4117     -5.930786e+02 1.125999e+02
261 4121     -2.200460e+02 1.158996e+02
261 3472     -5.380848e+02 1.127333e+02
261 3465     2.346573e+02 1.394192e+02
261 4106     4.387714e+02 1.448835e+02
261 1981     9.548285e+01 1.455033e+02
261 697     5.568214e+02 1.467618e+02
261 9125     -4.035826e+02 1.454543e+02
261 3466     -6.097102e+02 1.500542e+02
261 3469     2.532008e+02 1.080790e+02
261 3460     3.389132e+02 2.033430e+02
261 4849     -5.166093e+02 2.053057e+02
261 9126     -1.921513e+02 2.104886e+02
261 9129     3.794850e+02 2.277363e+02
261 4108     1.110968e+01 2.261977e+02
261 3292     1.784486e+02 2.487054e+02
261 8842     -3.182303e+02 2.509651e+02
261 744     5.205010e+02 2.561393e+02
261 1682     -5.297628e+02 2.744548e+02
261 9229     -6.228258e+02 3.395503e+02
261 3447     2.940239e+02 3.802191e+02
261 368     3.761427e+02 3.836297e+02
261 2987     3.338152e+02 4.143519e+02
261 3453     4.260216e+02 1.091508e+02
261 5678     -3.948982e+02 -1.847155e+02
261 9549     -1.104657e+02 -1.501030e+02
261 4211     -1.370253e+02 -1.116518e+02
261 11811     -2.907124e+02 -1.120034e+02
261 837     2.805903e+02 -7.739307e+01
261 13009     5.794054e+02 -3.131390e+01
261 118     1.188791e+02 8.841330e+01
261 4858     -2.842824e+02 8.835037e+01
261 722     5.121927e+02 9.107867e+01
261 746     1.672224e+02 9.078445e+01
261 4116     -6.805446e+02 9.785327e+01
261 4118     3.833795e+02 3.038062e+02
261 828     -3.012557e+02 2.849753e+02
261 4134     -2.536709e+02 3.130393e+02
261 2979     4.752037e+02 2.203550e+02
261 3515     3.600659e+02 2.733800e+02
261 8461     -4.680476e+02 2.633012e+02
261 2667     -3.529350e+02 2.656702e+02
261 4138     -2.747552e+02 4.176339e+02
261 6832     4.889473e+02 3.231059e+02
261 13038     -2.606971e+02 3.389386e+02
261 10020     3.497272e+02 3.807423e+02
261 11675     -3.821281e+02 3.783580e+02
261 4136     -1.969990e+02 3.828619e+02
261 855     3.730120e+02 2.529260e+01
261 4137     -2.235774e+02 4.164170e+02
261 6879     -7.043432e+02 2.093770e+02
261 2586     -5.372083e+02 2.013312e+02
261 4141     -4.632855e+02 1.983529e+02
261 4582     -3.053072e+02 1.777432e+02
261 4120     -2.085276e+02 1.704270e+02
261 10523     7.773392e+02 1.297720e+02
261 1217     7.239380e+02 1.058820e+02
261 1687     -3.663582e+02 9.770804e+01
261 1219     2.035225e+02 9.385568e+01
261 3956     6.084622e+02 8.947266e+01
261 2599     -2.491188e+02 7.084015e+01
261 732     -3.717329e+02 5.777295e+01
261 3507     5.616663e+01 4.995160e+01
261 771     -3.728168e+02 2.746265e+01
261 4112     -5.678071e+02 1.455811e+01
261 7922     2.635884e+02 -1.044796e+02
261 340     -4.488757e+02 5.459734e+02
261 13070     -2.427361e+02 -7.262512e+00
261 13037     -7.212903e+02 -4.669952e+01
261 4128     4.276991e+02 -4.873065e+01
261 4872     2.511931e+02 -5.343811e+01
261 13036     -1.460632e+01 -5.526392e+01
261 10320     1.537217e+02 -5.886346e+01
261 4048     4.002850e+02 -7.556671e+01
261 4214     -3.363930e+02 -9.499847e+01
261 8230     -6.791225e+02 -1.037988e+02
261 9137     4.857568e+01 4.341029e+02
261 4139     -3.953542e+02 4.429785e+02
261 1691     -5.083326e+02 4.504598e+02
261 816     3.052366e+02 4.538895e+02
261 2712     4.530485e+02 3.635553e+01
261 2613     -6.507710e+02 1.285952e+02
261 1284     5.478141e+02 1.057071e+02
261 20     -6.984664e+02 9.723114e+01
261 846     -2.917901e+02 8.833389e+01
261 227     1.062342e+02 8.767139e+01
261 3543     2.264740e+02 8.633990e+01
261 3549     3.991343e+02 8.736945e+01
261 4132     5.670129e+01 8.205029e+01
261 13039     3.576721e+00 7.783429e+01
261 11822     5.884476e+02 1.368184e+02
261 4160     -5.998944e+02 3.132410e+01
261 4155     -5.459153e+02 2.966486e+01
261 12351     -5.256938e+02 3.007648e+01
261 3563     2.793080e+02 2.606708e+01
261 2018     -6.551571e+02 1.359875e+01
261 13059     -1.872455e+02 9.073914e+00
261 6842     4.523887e+02 1.042712e+01
261 4133     -2.114516e+02 2.796257e+02
261 13071     -2.476764e+02 4.342510e+02
261 819     4.211128e+02 3.767984e+02
261 4185     3.628285e+02 3.575577e+02
261 398     4.798291e+02 3.601628e+02
261 367     4.242043e+02 3.520017e+02
261 1699     -5.592819e+02 3.069670e+02
261 4135     1.047478e+02 3.069672e+02
261 4206     6.992834e+01 3.039805e+02
261 1695     -5.768931e+02 2.838160e+02
261 6840     2.891278e+02 2.565316e+02
261 2664     -5.799940e+02 2.513060e+02
261 4866     -3.718913e+02 2.452781e+02
261 2623     2.492412e+02 2.405517e+02
261 4146     -5.998484e+02 2.333443e+02
261 12137     -3.101489e+02 2.069645e+02
261 2404     1.792557e+02 2.058098e+02
261 89     4.984664e+02 1.963806e+02
261 10526     7.797347e+02 1.897547e+02
261 13072     -6.626766e+02 -8.118451e+01
261 4924     -6.223785e+02 -7.964417e+01
261 7484     2.413802e+02 -1.396650e+02
261 4151     4.533906e+02 -7.555182e+01
261 13073     -5.307503e+02 -1.788306e+02
261 13034     2.401064e+02 -1.837388e+02
261 13050     6.428726e+02 -1.905504e+02
261 726     -3.398135e+02 -4.027844e+01
261 10177     -1.551764e+01 3.595886e+00
261 4156     -1.532386e+02 -4.762451e+00
261 2635     -6.419525e+02 -9.695862e+00
261 33     -3.337875e+02 -1.044891e+01
261 1188     5.790009e+01 -1.768402e+01
261 4153     4.533932e+02 -2.280145e+01
261 2636     -6.596665e+02 -2.583484e+01
261 9141     -3.170041e+02 -3.433325e+01
261 11631     -3.092311e+02 3.812280e+02
261 7590     -5.492426e+01 -3.937793e+01
261 3489     -6.595302e+02 -4.673615e+01
261 13040     5.946899e+01 -5.043475e+01
261 4334     6.911121e+02 -6.622131e+01
261 10329     2.269056e+02 -7.526764e+01
261 2767     -6.012135e+02 -3.342224e+00
261 6250     -4.548181e+02 1.736220e+02
261 10148     2.054028e+02 3.360419e+01
261 9629     -4.777064e+02 -4.811609e+01
261 13074     -1.731671e+02 1.817312e+02
261 4173     3.362540e+02 1.555440e+02
261 9149     3.191060e+02 1.558335e+02
261 1705     -4.337129e+02 1.557018e+02
261 1692     -3.403976e+02 2.027370e+02
261 13061     -5.765753e+02 1.593426e+02
261 4167     1.124780e+01 1.702414e+02
261 9150     4.649332e+02 1.712223e+02
261 13042     -1.517670e+01 1.715310e+02
261 214     8.997192e+01 1.737048e+02
261 3499     -6.305995e+02 1.756896e+02
261 4177     3.855464e+02 1.985680e+02
261 1703     -3.445515e+02 1.826096e+02
261 3911     9.163318e+01 2.044234e+02
261 2739     1.353627e+02 1.883022e+02
261 4171     2.778693e+01 1.866128e+02
261 9151     -4.326470e+02 1.878543e+02
261 4166     -1.670444e+02 2.016195e+02
261 4168     -5.756455e+02 1.910581e+02
261 3572     -7.241584e+02 1.910079e+02
261 792     5.342522e+02 1.951911e+02
261 802     4.628584e+02 1.087301e+02
261 847     -2.657490e+02 8.653687e+01
261 9157     1.237892e+02 3.626956e+02
261 3544     2.790035e+02 8.889514e+01
261 4180     4.519006e+02 9.245847e+01
261 807     5.326619e+02 9.226230e+01
261 69     -4.421502e+02 9.348578e+01
261 4235     -5.647973e+02 9.359885e+01
261 12138     -6.187441e+02 9.435211e+01
261 9     -6.503857e+02 9.635843e+01
261 2100     8.677124e+01 9.918280e+01
261 7237     -2.476807e+02 1.059691e+02
261 56     -6.999195e+02 1.471454e+02
261 2639     -7.132048e+02 1.297187e+02
261 332     1.346755e+02 1.379770e+02
261 942     1.028469e+02 1.379157e+02
261 933     -2.630534e+02 1.376929e+02
261 939     -2.943543e+02 1.368853e+02
261 4182     -1.913353e+02 1.383477e+02
261 801     5.339701e+02 1.416873e+02
261 883     5.045179e+02 1.412036e+02
261 2642     1.799952e+02 1.406303e+02
261 55     -6.700107e+02 1.451577e+02
261 11719     2.979131e+02 5.877866e+02
261 4034     1.412645e+02 3.658184e+02
261 4164     7.037939e+01 3.840575e+02
261 9158     3.853762e+02 3.909472e+02
261 904     4.317812e+02 3.948592e+02
261 9898     -3.986179e+02 4.046578e+02
261 4189     6.991937e+01 4.571090e+02
261 4190     3.562603e+02 4.628746e+02
