265 11247 50103
0 0     -7.996968e+01 4.194797e+01
-5.309488e+00
1.017525e+00
1.472093e+01
-3.878971e+00
1.032046e+00
1.502123e+01
-7.887826e+00
1.268714e+00
1.449367e+01
-6.477912e+00
5.372810e-01
1.496086e+01
-8.063738e+00
1.536887e+00
1.470165e+01
-6.000565e+00
2.759459e+00
1.394474e+01
-4.183020e+00
3.307070e+00
1.792749e+01
-3.006594e+00
3.479791e+00
1.438698e+01
-4.816334e-01
2.838978e+00
1.954832e+01
-7.610839e+00
2.589183e+00
1.589303e+01
-5.626031e+00
1.309868e+00
1.440049e+01
-7.037660e+00
2.228145e+00
1.645949e+01
-8.910995e+00
-1.340732e+00
1.493482e+01
-4.390133e+00
-1.086168e+00
1.583418e+01
-4.663101e+00
-9.050071e-01
1.533602e+01
8.792186e-01
-1.069347e+00
1.675532e+01
-4.810261e+00
5.816057e-01
1.495171e+01
-3.084518e+00
2.535905e+00
1.506877e+01
-6.048538e+00
2.509899e+00
1.429416e+01
-2.486974e+00
-1.100201e+00
1.474806e+01
-6.907664e+00
2.721976e+00
1.440495e+01
-7.757884e+00
1.299668e+00
1.470037e+01
-2.957921e+00
1.360817e+00
1.555904e+01
-5.861968e+00
1.840797e+00
1.452103e+01
-6.146496e+00
-8.733171e-01
1.522809e+01
-3.391889e+00
2.970725e+00
1.556691e+01
-2.443491e+00
-9.312141e-01
1.592178e+01
-4.224309e+00
6.943051e-01
1.459838e+01
-6.833418e+00
-6.897265e-01
1.502592e+01
-5.287064e+00
-7.951074e-01
1.538745e+01
-3.388883e+00
-2.531314e+00
2.013624e+01
-3.643075e+00
2.989889e+00
1.356011e+01
-7.591995e+00
2.842338e+00
1.300272e+01
-9.174176e-01
3.255853e+00
1.541391e+01
-5.075740e+00
3.192823e+00
1.971096e+01
-5.886232e+00
2.615781e+00
1.436874e+01
-2.536026e+00
1.666719e+00
1.603969e+01
-3.654454e+00
1.571050e+00
1.551857e+01
-5.502068e+00
2.198391e+00
1.345518e+01
-2.955909e+00
2.195784e+00
1.523016e+01
-2.601913e+00
2.185903e+00
1.501196e+01
-4.432477e+00
-7.227016e-01
1.554130e+01
-5.622101e+00
1.949589e+00
1.557209e+01
-6.691869e-01
2.648817e+00
1.514641e+01
-1.047216e+01
-2.206839e+00
1.717471e+01
-1.333830e+00
-1.585939e+00
1.589743e+01
-5.433540e-01
3.245516e+00
1.067887e+01
-8.350856e-01
1.645774e+00
1.493588e+01
-4.609817e+00
1.833144e+00
1.440454e+01
-6.925424e+00
-1.955499e+00
1.539475e+01
-5.752697e+00
1.427182e+00
1.671049e+01
-8.339838e+00
-3.130631e-02
1.414546e+01
-7.740221e-02
-2.716126e+00
1.708535e+01
-3.965419e+00
3.570606e+00
1.412395e+01
-3.721371e+00
1.796031e+00
1.567126e+01
-9.883196e-01
1.319389e+00
1.543467e+01
-6.931612e+00
4.782673e+00
1.676679e+01
-7.001646e+00
4.170314e+00
1.276688e+01
-5.416368e+00
2.359651e+00
1.406553e+01
-5.680855e+00
1.547889e+00
1.460807e+01
-6.063085e+00
1.299926e+00
1.535634e+01
-6.105718e+00
3.253436e+00
1.339085e+01
-6.572602e+00
3.891268e+00
1.631890e+01
5.112419e-02
1.730262e+00
1.610142e+01
-3.224503e+00
1.752322e+00
1.577885e+01
-6.201703e+00
3.138192e+00
1.227402e+01
-7.214239e+00
3.936960e+00
1.370545e+01
-4.380426e+00
1.760376e+00
1.404249e+01
1.567215e-01
2.757595e+00
1.519879e+01
-5.802941e+00
4.338529e+00
1.614504e+01
-2.100146e+00
4.044189e+00
1.490839e+01
-2.453213e+00
3.901134e+00
1.505873e+01
-7.092085e-01
3.511342e+00
1.477627e+01
-5.627934e+00
3.641400e+00
1.623017e+01
-8.414978e+00
2.693958e+00
1.419491e+01
-2.099595e+00
1.021798e+00
1.499470e+01
-4.946540e+00
7.580235e-01
1.512812e+01
-4.104630e+00
1.829925e+00
1.606625e+01
-2.687424e+00
5.826617e+00
1.382997e+01
-2.137369e+00
1.332336e+00
1.487896e+01
4.979926e-02
4.671319e+00
1.473742e+01
-2.259856e-01
2.617629e+00
1.580656e+01
8.486424e-02
-6.946329e-01
1.638057e+01
-5.530265e+00
-1.425071e+00
1.631959e+01
-7.393134e+00
3.009479e+00
1.379002e+01
-3.747868e+00
3.413716e+00
1.441783e+01
-2.566994e+00
1.848815e+00
1.569979e+01
-6.668413e+00
4.410596e+00
1.608181e+01
-3.470061e+00
1.408157e+00
1.503173e+01
-3.209170e+00
1.439069e+00
1.588766e+01
-3.334340e+00
1.839640e+00
1.565302e+01
-4.123581e+00
1.534345e+00
1.226879e+01
-4.734549e+00
2.084781e+00
1.488844e+01
2.803171e-01
2.736959e+00
1.534879e+01
-1.304934e+00
5.883731e+00
1.428866e+01
-7.577297e-01
5.598433e+00
1.461369e+01
-2.382228e+00
1.321372e+00
1.510388e+01
-5.144260e-01
8.375787e-01
1.632280e+01
-3.119387e+00
3.971054e+00
1.439416e+01
-9.022779e-01
4.299820e+00
1.512585e+01
-5.593641e+00
3.313342e-01
1.357305e+01
1.106805e+01
-4.887352e+00
2.530501e+01
1.279178e+00
1.471581e-01
1.769458e+01
1.663479e+00
-2.896986e+00
1.779139e+01
-3.120246e+00
7.060107e-01
1.527483e+01
-1.052743e+01
2.394969e+00
1.648226e+01
-1.179329e+01
-2.281810e+00
1.733200e+01
-9.211047e+00
3.174762e+00
1.332739e+01
2.475175e+00
5.393269e-01
1.749080e+01
-6.996994e+00
9.290693e-01
7.928167e+00
8.998008e+00
6.217683e-02
2.137360e+01
1.653611e+00
-3.997954e+00
1.169716e+01
-9.563354e+00
-1.755278e+00
1.570260e+01
3.351827e-01
-4.230003e+00
1.826745e+01
-1.015693e+01
3.491653e+00
1.529410e+01
-5.162301e+00
1.374941e+00
1.446628e+01
-5.249373e+00
7.732151e-01
1.474949e+01
-1.075889e+01
1.791801e-01
1.798084e+01
1.335032e-01
-3.453216e+00
1.773099e+01
8.087666e+00
4.867730e-01
2.119389e+01
-3.806231e+00
1.868130e+00
1.476208e+01
-5.015681e+00
1.895517e+00
1.494950e+01
-5.253711e+00
2.156393e+00
1.516210e+01
8.034866e+00
6.344111e-01
2.393720e+01
-3.199544e+00
4.410148e-01
1.472044e+01
2.149069e+00
4.376325e+00
1.586880e+01
-1.046384e+01
3.252266e+00
1.718085e+01
-5.567606e+00
2.720241e+00
1.397971e+01
-1.055185e+01
3.360766e+00
1.573565e+01
-2.573631e+00
2.322816e+00
1.524638e+01
9.030707e+00
-1.367062e-01
2.074182e+01
7.126346e+00
2.013700e+00
2.054946e+01
-5.606547e+00
-2.804288e-01
1.497999e+01
-1.104792e+00
-2.997074e+00
1.644693e+01
-1.020171e+01
7.926125e-01
1.592795e+01
-9.126950e+00
2.408922e+00
1.259557e+01
4.092601e+00
-1.756267e+00
1.742691e+01
-8.551570e+00
2.651587e+00
1.220099e+01
-9.920341e+00
3.052453e+00
1.601569e+01
-1.074997e+01
-4.282687e-01
1.869400e+01
-5.567427e+00
-9.406857e-01
1.542085e+01
-1.000052e+01
-8.031990e-02
1.621561e+01
-1.133695e+01
6.053744e-01
1.874244e+01
-3.234845e+00
-8.728192e-01
1.592576e+01
-4.235206e+00
-1.032196e+00
1.577136e+01
1.634425e+01
-1.559651e+00
2.078958e+01
-4.188435e+00
1.423671e+00
1.513795e+01
-4.576128e+00
1.322478e+00
1.491414e+01
4.546046e+00
-1.033601e-01
2.047687e+01
-7.595701e+00
-7.029126e-01
1.507583e+01
-7.372077e+00
-6.179915e-01
1.421453e+01
-2.987831e+00
-2.687130e+00
1.598740e+01
-5.713911e+00
2.137653e+00
1.446409e+01
1.442717e+00
2.778866e+00
1.554804e+01
-9.093893e+00
2.677380e+00
1.210889e+01
-4.374015e-01
2.892009e+00
1.573593e+01
1.646669e-01
2.844008e+00
1.576530e+01
-7.482928e+00
-8.103652e-01
1.505823e+01
-8.077752e+00
-6.662400e-01
1.491607e+01
-9.445731e+00
-7.180125e-01
1.517341e+01
-3.628260e+00
2.894038e+00
1.456865e+01
1.081725e+02
-6.271516e+01
1.411133e+02
-9.606612e+00
3.823984e+00
1.544379e+01
-5.587382e+00
3.285779e+00
1.337468e+01
-1.464082e+00
3.185223e+00
1.404238e+01
-6.125161e+00
1.851615e+00
1.459397e+01
7.368998e+00
5.075914e-01
2.253224e+01
-6.638152e-01
1.164843e+00
1.610676e+01
2.745579e+00
6.432154e-01
1.735450e+01
-3.564797e+00
1.271863e+00
1.460474e+01
-8.210027e+00
1.765953e+00
1.400967e+01
-6.300814e+00
1.374737e+00
1.438101e+01
-4.225552e+00
1.969006e+00
1.439632e+01
-7.915030e-01
1.302005e+00
1.611047e+01
-1.348262e+00
-1.092384e+00
1.620171e+01
-8.509189e+00
2.763634e+00
1.161252e+01
-6.147095e+00
-9.107316e-01
1.541550e+01
-8.576714e+00
-2.291911e-01
1.453694e+01
-8.980059e+00
1.325719e+00
1.431415e+01
-6.380967e+00
1.343744e+00
1.463905e+01
5.345505e+00
-4.778558e-01
2.078687e+01
-4.415008e+00
9.637168e-01
1.502893e+01
-1.053690e+01
1.158893e+00
2.114644e+01
-5.433331e+00
-2.846741e+00
1.639082e+01
-3.218222e+00
3.145529e+00
1.387555e+01
-3.239675e+00
1.551401e+00
1.402587e+01
-6.820651e+00
-2.084135e+00
1.582969e+01
-2.864455e+00
3.348193e+00
1.342194e+01
-6.093916e+00
3.281382e+00
1.312835e+01
-6.365745e+00
4.578049e-01
1.567867e+01
-7.541221e+00
1.150848e-01
1.382265e+01
-3.480271e+00
1.394885e+00
1.543371e+01
-3.503012e+00
3.640353e+00
1.492758e+01
-8.435531e+00
-2.719278e+00
1.566556e+01
-5.105524e+00
-2.526522e+00
1.616002e+01
-2.553093e+00
-2.466871e-01
1.555874e+01
-1.885243e+00
-1.751971e-05
1.723558e+01
-4.582008e+00
2.433000e+00
1.375345e+01
-5.557239e+00
2.861322e+00
1.253762e+01
-5.956692e+00
-2.857712e+00
1.602313e+01
-3.614768e+00
3.983368e+00
1.218194e+01
-1.714047e+00
3.620073e+00
1.265299e+01
-6.235317e+00
3.499647e+00
1.243053e+01
-1.574030e+00
3.820608e+00
1.518873e+01
-2.088422e+00
3.655788e+00
1.585933e+01
-3.752295e+00
3.177532e+00
1.427418e+01
-3.548567e+00
3.810085e+00
1.230902e+01
-5.826167e-01
-1.450988e-01
1.716747e+01
-2.690692e+00
3.973231e+00
1.501854e+01
-2.621617e+00
3.900568e+00
1.233765e+01
-5.767008e+00
-3.085826e+00
1.651373e+01
-4.028252e+00
2.943957e+00
1.312283e+01
-2.055854e+00
3.382338e+00
1.382019e+01
-2.590334e+00
3.532988e+00
1.302681e+01
-3.688141e+00
2.453539e+00
1.404686e+01
-4.621263e+00
3.186883e+00
1.368073e+01
-3.645515e+00
-6.207121e-01
1.579124e+01
-4.127236e+00
3.631053e+00
1.289246e+01
-4.138116e+00
3.750704e+00
1.262943e+01
-2.129151e+00
3.727224e+00
1.477861e+01
-4.731607e+00
-1.675086e+00
1.621114e+01
-3.355096e+00
-5.626869e-01
1.607957e+01
-1.201803e+00
2.413641e+00
1.457670e+01
-7.755656e+00
1.788609e+00
1.564167e+01
-5.975732e+00
3.776166e+00
1.232786e+01
-6.162422e+00
3.528825e+00
1.293631e+01
-6.598416e+00
3.495253e+00
1.362813e+01
-7.398715e+00
4.418535e+00
1.279306e+01
-2.481207e+00
-2.841635e-01
1.613798e+01
-5.858525e-01
1.734209e+00
1.786402e+01
-4.394035e+00
1.160837e+00
1.490052e+01
-6.419616e-01
4.987751e-01
1.769502e+01
-5.792596e+00
3.114131e+00
1.347889e+01
-2.635007e+00
3.710430e+00
1.297696e+01
-7.372809e+00
-2.425852e+00
1.548885e+01
-4.336102e+00
3.998572e+00
1.223131e+01
-4.193530e+00
3.914946e+00
1.238965e+01
-2.275249e+00
3.851867e+00
1.242578e+01
-3.476717e+00
3.787518e+00
1.290853e+01
-6.670509e+00
2.620131e+00
1.329634e+01
-5.610856e+00
2.680020e+00
1.377902e+01
-4.781415e+00
2.353195e+00
1.403213e+01
-4.371502e+00
3.717522e+00
1.268351e+01
-2.687609e+00
2.875566e+00
1.366017e+01
-4.352500e+00
2.815015e+00
1.397136e+01
-8.616915e+00
2.466290e-01
1.487446e+01
-3.430370e+00
6.858967e-01
1.476848e+01
-8.053511e+00
1.507938e+00
1.470159e+01
-8.024322e+00
6.551380e-01
1.424478e+01
-9.592476e+00
-4.145438e-01
1.419387e+01
-1.233279e+00
-2.211292e+00
1.648034e+01
-4.225372e+00
-1.492181e+00
1.306355e+01
-7.936106e+00
5.141593e-02
1.485698e+01
-7.481561e+00
-1.631242e+00
1.525017e+01
-5.448438e+00
-7.676312e-01
1.527053e+01
-1.494367e+00
-6.985845e-01
1.633041e+01
-1.005555e+01
1.423897e+00
1.615570e+01
-8.588608e+00
1.813499e+00
1.368486e+01
1.046573e+00
-2.242561e+00
1.690808e+01
-6.407000e+00
-2.386664e-01
1.485279e+01
-6.324118e+00
-3.801064e-01
1.509229e+01
-1.633906e+00
-8.055313e-01
1.584523e+01
4.364429e+00
-6.362312e+00
1.911238e+01
-3.992470e+00
1.592384e+00
1.578963e+01
-6.262765e+00
2.774724e+00
1.895067e+01
-6.932913e-01
-4.046684e-01
1.602366e+01
-5.713376e+00
1.447039e+00
1.491563e+01
1.034806e+00
-3.186791e+00
1.722531e+01
-8.285338e+00
1.233399e+00
1.379106e+01
-1.007362e-01
-6.080380e-01
1.636222e+01
-5.552132e-01
-5.814697e-01
1.619740e+01
2.309740e+00
-2.239702e+00
1.747969e+01
-5.268366e+00
2.204544e+00
1.455807e+01
-2.633388e+00
-2.725982e+00
1.653264e+01
5.027467e+00
-4.022772e+00
1.980615e+01
-1.956025e+00
-3.033326e-01
1.537037e+01
-6.403714e+00
1.217328e+00
1.603232e+01
-7.165969e+00
2.970859e+00
1.980829e+01
-6.600136e+00
-1.253203e+00
1.463656e+01
-9.344862e+00
-6.332149e-01
1.464985e+01
-4.417982e+00
-3.633977e-01
1.594779e+01
-7.377607e+00
-1.446465e-01
1.468570e+01
-7.163952e+00
1.232239e+00
1.763027e+01
-5.475558e+00
6.849701e-01
3.593775e+01
-2.330230e+00
-3.455929e-01
1.418475e+01
-3.461805e+00
4.840873e-01
1.623264e+01
-4.582606e-01
1.572708e+00
1.680332e+01
-4.929243e+00
2.766485e+00
1.249907e+01
-5.208113e+00
2.875869e+00
1.306874e+01
-8.712142e+00
2.569612e+00
1.351547e+01
-3.763257e+00
-1.477595e+00
1.549478e+01
-6.595917e+00
3.501790e+00
1.359197e+01
-8.599010e+00
3.704706e+00
1.344730e+01
-7.298543e+00
3.318041e+00
1.774607e+01
-5.454864e+00
-2.391363e+00
1.866140e+01
-6.202374e+00
4.630385e-01
1.431884e+01
-2.674144e+00
-1.666981e+00
1.621343e+01
-6.591491e+00
-1.432796e+00
1.529869e+01
-9.663846e+00
-4.893295e-01
1.486244e+01
-7.085243e+00
2.346435e+00
2.143442e+01
-4.781666e+00
3.431826e+00
1.488119e+01
-7.208146e+00
3.338877e+00
1.127571e+01
-2.428666e+00
-1.513697e+00
1.514299e+01
-8.081447e+00
8.126089e-01
1.504314e+01
-8.198810e+00
7.703970e-01
1.449171e+01
-8.169458e+00
1.566140e+00
1.451261e+01
-5.303542e+00
3.505001e+00
1.387262e+01
-6.818050e+00
3.515867e+00
1.496412e+01
-3.811550e+00
2.110441e+00
5.954383e+00
-2.945910e-02
2.630111e+00
1.605385e+01
-1.077055e+01
-8.133048e-02
1.152379e+01
-9.895071e+00
1.347424e+00
1.617382e+01
-2.010330e-01
-2.099926e+00
1.613952e+01
-8.989482e-01
-5.353023e-01
1.776743e+01
-8.268176e-01
3.212943e-03
1.688530e+01
-3.783256e+00
9.392507e-02
1.623536e+01
-4.120505e+00
-4.053553e+00
1.785286e+01
-5.210163e+00
8.191822e-01
1.501920e+01
2.199932e+00
-4.065991e+00
1.940402e+01
-3.006437e+00
-2.754600e+00
1.678090e+01
-8.749142e+00
-1.056976e+00
1.555662e+01
-5.563602e+00
1.164670e+00
1.469191e+01
-6.128925e+00
1.227718e+00
1.456006e+01
7.307568e+00
-1.943658e-01
2.211352e+01
-5.568594e+00
1.734498e+00
1.448782e+01
-3.972361e-01
1.271003e+00
1.682567e+01
9.888609e+00
3.844637e-01
2.142317e+01
-7.174216e+00
1.319052e+00
1.620909e+01
-8.178082e+00
-9.822199e-01
1.532571e+01
-5.758859e+00
1.646913e+00
1.464315e+01
3.715827e+00
-1.508902e+00
1.950136e+01
-5.578709e+00
5.854987e-01
1.441486e+01
-7.695820e+00
-3.632911e-01
1.271002e+01
2.404230e+00
-3.737021e+00
1.865357e+01
-6.115302e+00
2.974106e+00
1.440573e+01
-1.724122e+00
1.971017e+00
1.415813e+01
-6.207800e+00
2.374552e+00
1.443706e+01
8.962632e+00
7.809425e-01
2.117560e+01
-8.552365e+00
5.841968e+00
1.929296e+01
-3.731366e+00
-3.884313e+00
1.749689e+01
-6.546238e+00
-2.585647e+00
1.617685e+01
-4.744942e+00
1.294347e+00
1.291982e+01
-3.532369e+00
1.256458e+00
1.691303e+01
-3.492909e+00
1.012688e+00
1.696607e+01
-3.496792e+00
1.348744e+00
1.455344e+01
-2.978207e+00
-6.823468e-01
1.240659e+01
-2.436840e+00
-1.929391e+00
1.579582e+01
-7.853370e+00
-8.394679e-01
2.725427e+01
-1.985900e+00
-3.450842e-01
1.168677e+01
-5.133057e+00
-9.356179e-02
1.578219e+01
2.808500e+00
-4.065114e+00
1.826528e+01
-3.796416e+00
2.653395e+00
1.418093e+01
-6.604503e+00
2.221494e+00
7.548386e+00
7.424045e+00
2.790643e-01
2.176734e+01
-8.393244e+00
1.586342e+00
1.422031e+01
-8.636826e+00
1.709337e+00
7.184015e+00
-3.065965e+00
1.593225e+00
1.512121e+01
4.390412e-01
1.816909e+00
1.566471e+01
1.508480e+01
-1.138411e+01
4.160593e+01
-7.326561e+00
1.356583e+00
1.577836e+01
-4.531682e+00
1.192405e+00
1.554783e+01
-8.160269e+00
6.707311e-01
1.475820e+01
-3.782588e-01
5.350961e-01
1.590443e+01
-7.938527e+00
1.640878e+00
1.455937e+01
-3.961763e-01
2.875201e+00
1.626129e+01
-4.411669e+00
2.404309e+00
1.455779e+01
2.561354e-01
1.684180e+00
1.879973e+01
-5.571656e-01
-1.902477e-01
1.652147e+01
-2.479834e+00
-1.172380e-01
1.568826e+01
3.694559e+00
7.650164e-01
1.733644e+01
-2.718291e+00
9.184900e-01
1.542739e+01
-8.208807e+00
3.518551e+00
1.419305e+01
-7.641429e+00
3.386626e+00
1.446349e+01
-7.064522e+00
2.444430e+00
1.535286e+01
1.406149e+00
-9.740208e-01
1.642652e+01
-1.217480e+01
3.454036e-01
1.762892e+01
-3.145919e+00
-3.946680e-02
1.537962e+01
-9.271120e+00
-5.227574e-01
1.422937e+01
-7.422456e+00
-1.642643e+00
1.534942e+01
-3.484860e+00
3.597172e+00
1.472506e+01
-6.183578e+00
1.427171e+00
1.474911e+01
-6.368498e+00
2.086665e+00
1.411857e+01
-2.707952e-01
8.935494e-01
1.624430e+01
5.599683e+00
-1.880235e+00
2.118823e+01
-8.485271e+00
-8.636832e-02
1.158909e+01
-5.237322e+00
2.939521e+00
1.607404e+01
-7.736222e+00
2.904004e+00
1.400976e+01
-7.268035e+00
2.849822e+00
1.585723e+01
-6.241887e+00
2.747568e+00
1.433946e+01
6.606111e+00
1.848249e+00
2.705663e+01
-1.109908e+01
1.585861e-01
1.758842e+01
-9.836290e+00
-8.987173e-01
1.428908e+01
-8.474714e+00
3.110230e+00
1.399911e+01
-7.596505e-02
-3.143535e+00
1.748533e+01
6.664570e+00
-6.770095e-01
2.301340e+01
-7.959159e+00
-1.538875e-01
1.484804e+01
-5.639159e-01
-4.046201e-01
1.623143e+01
5.207560e+00
1.537352e+00
2.099693e+01
-8.064812e+00
2.039307e+00
1.318788e+01
-6.223205e+00
2.122825e+00
1.438535e+01
4.493342e+00
-4.197877e+00
1.903969e+01
-1.345946e+00
-3.062767e+00
1.703687e+01
-5.814886e+00
-8.479188e-01
1.119873e+01
-6.620268e+00
-1.501141e+00
1.505337e+01
-4.740651e-01
-1.612891e+00
1.613288e+01
1.821614e+00
-1.693908e+00
1.683737e+01
-7.570837e-01
-1.024159e+00
1.578888e+01
-5.615122e+00
-1.025291e+00
1.568112e+01
-9.396408e+00
-7.079227e-01
1.460034e+01
-5.573111e+00
1.430981e+00
1.424582e+01
-7.715567e+00
2.289964e+00
1.406169e+01
-6.438015e+00
3.500424e+00
1.436270e+01
-3.147808e+00
1.197040e+00
1.509152e+01
-1.275262e+01
-3.003360e+00
2.000906e+01
-3.468869e+00
1.036762e+00
1.495230e+01
9.442146e-02
-3.827326e+00
1.776679e+01
-2.784386e-01
1.151220e+00
1.699990e+01
-1.276563e+01
-1.930468e-02
1.788220e+01
-8.348640e+00
2.323350e+00
1.386366e+01
3.715389e+00
1.950807e+00
2.010540e+01
6.212996e+00
1.836633e+00
2.655171e+01
1.206243e+00
-2.091256e+00
1.717283e+01
-8.566797e-01
3.369221e+00
1.876370e+01
-3.258799e+00
1.581452e+00
1.495281e+01
-8.866012e+00
-6.442468e-01
1.494528e+01
-4.010560e+00
-8.169227e-01
1.549345e+01
3.355956e-01
-7.389576e-01
1.541172e+01
-8.708514e+00
6.740461e+00
1.772514e+01
1.664971e+00
3.893702e+00
1.402230e+01
1.475185e+00
-9.224928e-01
1.303495e+01
-3.098093e+00
-6.682696e-01
1.598362e+01
-8.656590e+00
-1.524127e+00
1.435140e+01
-2.991290e+00
2.842969e+00
1.683888e+01
-3.454474e+00
-4.324285e-01
1.562461e+01
-7.781635e-01
2.616340e+00
1.587305e+01
-3.326548e+00
2.534130e+00
1.629608e+01
-2.424114e+00
-3.618856e-01
1.578614e+01
-1.354552e+00
-1.001478e+00
1.637241e+01
-1.735611e+00
-1.099644e+00
1.595611e+01
-1.535693e+00
-1.152108e+00
1.629818e+01
-4.682336e+00
2.572032e+00
1.528929e+01
-8.808030e+00
1.985710e+00
1.450586e+01
-3.143086e+00
3.256482e+00
1.576495e+01
-8.018556e+00
-1.385569e-01
1.337700e+01
-9.266795e-01
-1.090626e+00
1.584776e+01
-4.759319e+00
-2.541732e+00
1.533585e+01
-2.429100e+00
-2.194046e+00
1.805971e+01
-8.086973e+00
-9.008284e-01
1.564977e+01
-1.036709e+01
4.099264e-01
1.466877e+01
-8.793382e+00
-2.831926e+00
1.523488e+01
-1.179492e+00
-2.049532e+00
1.671425e+01
1.825736e+00
-4.641508e-01
9.838302e+00
-3.412005e+00
-1.058707e+00
1.584400e+01
-2.564906e+00
-5.379163e-01
1.582639e+01
-1.105798e+00
-1.243400e-01
1.655880e+01
-4.957945e+00
2.664925e+00
1.496340e+01
-9.340517e+00
2.122945e+00
1.351287e+01
-8.554437e+00
-6.162602e-01
1.482252e+01
-5.974349e+00
-8.007595e-01
1.550836e+01
-6.533385e+00
6.431092e-01
1.483807e+01
-8.369163e-01
-8.601069e-01
1.517437e+01
-2.919316e+00
-1.015252e+00
1.577450e+01
-4.241352e+00
6.879057e-01
3.780843e+00
-1.464174e+00
-2.195449e+00
1.622245e+01
-8.269509e+00
7.262341e-01
1.554285e+01
-1.104559e+01
-1.530444e+00
1.806993e+01
-1.656211e+01
1.228809e+00
2.521372e+01
-1.048663e+01
-1.986447e+00
1.827075e+01
-6.103880e+00
3.041370e+00
1.184068e+01
-9.029516e+00
-1.628173e+00
1.611382e+01
7.254386e+00
-2.603753e+00
2.647492e+01
-6.861701e-01
-1.916682e-01
1.638700e+01
-1.615127e+01
1.183336e+00
2.666277e+01
-8.130391e+00
1.600818e+00
1.540872e+01
-1.434620e+01
-4.026475e+00
2.753535e+01
5.892587e+00
-2.192005e-01
2.456367e+01
-2.053713e+00
1.871592e+00
1.660713e+01
1.141261e+00
1.199046e+00
1.553667e+01
7.553336e+00
4.297361e-01
2.299502e+01
4.944078e+00
-6.679021e-02
2.099147e+01
-3.119219e+00
4.870293e+00
1.445804e+01
-7.380028e+00
4.020802e+00
1.630376e+01
-5.775632e+00
3.047004e+00
1.374586e+01
-7.792721e+00
3.507294e+00
1.526380e+01
-1.531719e+01
2.521626e+00
2.565088e+01
-2.653915e-01
2.542687e+00
1.252767e+01
3.684363e+00
3.086967e+00
1.411238e+01
-3.326929e-01
-2.125276e-01
1.591722e+01
-2.683689e+00
-1.787901e+00
1.646102e+01
-2.065421e+00
3.488548e+00
5.877929e+00
-1.084934e+01
1.991124e+00
1.980993e+01
-1.565661e+01
2.192634e+00
2.542320e+01
5.149438e+00
9.152505e-01
2.189063e+01
-1.333004e+01
-3.165527e+00
2.488341e+01
-7.795189e+00
-1.282964e+00
1.956649e+01
-6.661298e+00
-8.095067e-01
1.390266e+01
-9.760492e+00
-2.376708e-01
1.683827e+01
-8.111708e+00
-1.907641e-01
1.607236e+01
-8.578052e+00
2.958144e+00
1.329786e+01
-3.688740e+00
3.009083e+00
1.340657e+01
-1.115660e+01
-2.123618e-01
1.679914e+01
-1.545377e+01
-6.281960e-01
2.616726e+01
-9.253618e+00
-7.610198e-01
1.653847e+01
-9.796012e+00
-7.532737e-01
1.687769e+01
-1.520406e+01
-1.680056e-01
2.548927e+01
-1.772640e+01
5.434548e-01
3.006134e+01
-1.495926e+01
-2.447285e+00
2.715370e+01
-1.413683e+00
-1.154658e+00
1.673009e+01
3.690670e-02
-1.190919e+00
1.659596e+01
-3.607149e+00
-2.978993e+00
1.644726e+01
-6.400041e+00
-2.793185e+00
1.618115e+01
-8.732893e+00
3.632509e+00
1.391133e+01
-8.825997e+00
3.451475e+00
1.404843e+01
9.095865e-01
2.916958e+00
2.340693e+01
-1.088867e-01
1.130733e+00
1.451175e+01
-1.606111e+01
1.471542e+00
2.710063e+01
-1.279530e+01
8.128637e-01
2.260393e+01
-3.755464e-01
1.800587e+00
1.689754e+01
-4.058549e+00
-6.592499e-01
1.567967e+01
-5.065522e+00
2.414948e-01
1.565272e+01
-2.495300e+00
-3.060902e-01
1.607626e+01
-1.440035e+01
1.115719e+00
1.360764e+01
-1.389946e+01
1.092373e+00
1.404349e+01
-3.622808e+00
2.202916e+00
1.447460e+01
-7.255667e+00
2.159304e+00
1.402818e+01
-9.105203e+00
-2.428879e+00
1.598988e+01
-9.507274e+00
-2.807129e+00
1.604659e+01
-1.398183e+01
9.664534e-01
1.385974e+01
-1.349894e+01
-1.970635e+00
1.516454e+01
-1.479213e+01
9.415812e-01
1.369858e+01
-2.242212e-01
1.903811e+00
1.510960e+01
-1.497909e+01
-1.486749e-01
1.404285e+01
-1.380708e+01
-2.570162e+00
1.595008e+01
-1.025043e+01
1.846172e+00
1.300941e+01
-8.682402e+00
1.913014e+00
1.247403e+01
-8.914985e+00
1.693243e+00
1.152677e+01
-7.537581e+00
1.828195e+00
1.310451e+01
-1.262408e+01
2.789591e+00
1.232710e+01
1.164905e+00
1.865332e+00
1.523732e+01
-8.864850e+00
3.444535e-03
1.485931e+01
-2.623391e+00
3.625351e+00
1.513454e+01
-2.061003e+00
5.553991e-02
1.648603e+01
-7.913770e+00
-1.136153e+00
1.379731e+01
-5.729337e+00
6.605012e-01
1.546309e+01
-1.694935e+00
-3.967190e-01
1.620137e+01
-6.702026e-01
3.281782e-01
2.137934e+01
-7.767816e+00
1.948680e-01
1.324229e+01
-9.309293e+00
-2.779437e+00
1.569554e+01
-8.155500e+00
1.405668e+00
1.445890e+01
-7.676420e+00
2.293329e+00
1.632831e+01
-8.291244e+00
1.622294e-01
1.428401e+01
-3.749699e+00
-3.109814e+00
1.676950e+01
-3.138101e+00
-1.766840e+00
1.588819e+01
-3.821753e+00
