64 3432 16351
0 0     2.203677e+02 1.492853e+01
8.154586e+00
1.213212e+00
-7.115352e-01
7.629017e+00
1.171307e+00
-5.929571e-01
7.649540e+00
1.218273e+00
-1.038350e+00
7.611762e+00
7.767121e-01
-1.041369e+00
7.859782e+00
1.054951e+00
-1.000140e+00
7.707119e+00
7.993815e-01
-9.854677e-01
7.848627e+00
5.844220e-01
-9.330417e-01
7.954042e+00
1.060952e+00
-9.242622e-01
7.703126e+00
1.116484e+00
-9.174719e-01
7.669712e+00
3.322900e-01
-8.757827e-01
8.088021e+00
1.075666e+00
-8.658529e-01
7.687559e+00
3.973763e-01
-8.718713e-01
8.058836e+00
1.102472e+00
-8.457585e-01
7.689493e+00
7.130390e-01
-7.865238e-01
7.892615e+00
4.842086e-01
-7.620815e-01
8.017024e+00
1.122782e+00
-7.521149e-01
7.677302e+00
1.192630e+00
-7.441094e-01
7.641122e+00
1.141657e+00
-1.178780e+00
7.642489e+00
2.214468e-01
-8.701447e-01
8.148527e+00
2.432296e-01
-7.655630e-01
8.138813e+00
5.605567e-01
-4.026112e-01
7.998668e+00
6.874022e-01
-1.162762e+00
7.896121e+00
4.541503e-01
-1.150549e+00
8.021232e+00
5.674767e-01
-5.155731e-01
7.996345e+00
1.001639e+00
-5.084629e-01
7.773470e+00
5.923088e-01
-4.952811e-01
7.992572e+00
4.426311e-01
-4.684300e-01
8.055651e+00
1.012469e+00
-4.533268e-01
7.751056e+00
1.072786e+00
-5.189225e-01
7.722722e+00
7.740979e-01
-4.369497e-01
7.886560e+00
8.813600e-01
-4.041746e-01
7.838864e+00
5.566543e-01
-3.759270e-01
8.021075e+00
5.619405e-01
-6.978517e-01
7.982343e+00
3.827389e-01
-6.828739e-01
8.063513e+00
1.089828e+00
-6.606862e-01
7.709640e+00
7.570696e-01
-6.682252e-01
7.889236e+00
8.523912e-01
-6.495668e-01
7.828744e+00
2.192020e-01
-7.519748e-01
8.154929e+00
6.905605e-01
-5.831997e-01
7.925155e+00
3.705669e-01
-5.633054e-01
8.097390e+00
4.528711e-01
-5.284852e-01
8.055356e+00
4.881032e-01
-5.225578e-01
8.029907e+00
7.345092e-01
-5.310245e-01
7.914081e+00
6.815826e-01
-5.954460e-01
7.934664e+00
3.569382e-01
-5.402180e-01
8.093481e+00
3.079284e-01
-5.513002e-01
8.119446e+00
5.747921e-01
-5.824472e-01
7.980335e+00
7.820421e-01
-5.953507e-01
7.892592e+00
3.742103e-01
-5.408211e-01
8.090081e+00
1.194104e+00
-5.771386e-01
7.629324e+00
1.133551e+00
-6.076948e-01
7.679501e+00
2.844192e-01
-6.192226e-01
8.128499e+00
8.122032e-01
-6.294682e-01
7.857557e+00
1.128177e+00
-8.422810e-01
7.670949e+00
6.524826e-01
-6.365033e-01
7.940700e+00
1.157254e+00
-6.369072e-01
7.674076e+00
1.099746e+00
-6.455439e-01
7.701086e+00
1.155255e+00
-4.126706e-01
7.687445e+00
9.154066e-01
-4.185367e-01
7.810656e+00
7.965023e-01
-4.246718e-01
7.877254e+00
5.203643e-01
-4.359992e-01
8.009953e+00
1.112607e+00
-6.507329e-01
7.688702e+00
9.862803e-01
-4.541359e-01
7.777506e+00
2.911616e-01
-8.521217e-01
8.117190e+00
8.703402e-01
-4.807404e-01
7.828600e+00
4.988244e-01
-5.367007e-01
8.022862e+00
1.102358e+00
-7.500366e-01
7.684020e+00
8.838775e-01
-7.654290e-01
7.824497e+00
1.921589e-01
-7.612388e-01
8.170691e+00
2.765364e-01
-7.717278e-01
8.129991e+00
1.243043e+00
-7.509380e-01
7.607757e+00
9.044734e-01
-7.813876e-01
7.807527e+00
3.456258e-01
-7.803021e-01
8.084423e+00
3.759208e-01
-7.915855e-01
8.087259e+00
1.298758e+00
-7.798874e-01
7.563865e+00
1.384761e-01
-8.162935e-01
8.175888e+00
9.153397e-01
-8.311612e-01
7.797710e+00
7.330977e-01
-8.402894e-01
7.893077e+00
1.076383e+00
-6.774153e-01
7.708962e+00
1.566706e-01
-6.521761e-01
8.178259e+00
9.973933e-01
-6.597719e-01
7.756481e+00
2.314825e-01
-6.662138e-01
8.149713e+00
9.095799e-01
-6.713787e-01
7.804712e+00
2.767538e-01
-8.485716e-01
8.121565e+00
6.213980e-01
-6.790818e-01
7.955627e+00
1.043117e+00
-6.770800e-01
7.727510e+00
5.987504e-01
-6.710684e-01
7.944914e+00
5.823278e-01
-7.125370e-01
7.971868e+00
1.164958e+00
-7.081875e-01
7.651594e+00
9.300926e-01
-7.314708e-01
7.797432e+00
2.082320e-01
-7.344660e-01
8.153629e+00
7.816453e-01
-1.121467e+00
7.840248e+00
4.386129e-01
-1.164120e+00
8.030803e+00
9.744499e-01
-1.150824e+00
7.743694e+00
1.008524e+00
-1.139089e+00
7.715438e+00
4.701019e-01
-1.147011e+00
8.015599e+00
4.092231e-01
-1.162254e+00
8.041164e+00
5.587005e-01
-9.498113e-01
7.974013e+00
4.838060e-01
-1.107656e+00
8.014302e+00
3.062594e-01
-1.108248e+00
8.107623e+00
5.113596e-01
-1.106709e+00
7.999909e+00
4.420459e-01
-1.218295e+00
8.030337e+00
6.829443e-01
-1.236204e+00
7.897509e+00
6.711272e-01
-1.228004e+00
7.907623e+00
7.858775e-01
-1.237241e+00
7.848009e+00
6.965512e-01
-1.179692e+00
7.897054e+00
4.114509e-01
-1.193761e+00
8.021585e+00
7.437574e-01
-1.168256e+00
7.869302e+00
7.829972e-01
-1.163297e+00
7.843130e+00
5.656219e-01
-8.852584e-01
7.976839e+00
5.884748e-01
-9.227382e-01
7.963008e+00
1.268186e+00
-9.066024e-01
7.583600e+00
9.355786e-01
-1.048650e+00
7.770189e+00
2.624920e-01
-8.786206e-01
8.120291e+00
3.263494e-01
-5.048610e-01
8.110518e+00
9.421104e-01
-8.784744e-01
7.780284e+00
3.545971e-01
-8.749009e-01
8.084749e+00
1.168198e+00
-8.461313e-01
7.640212e+00
8.088214e-01
-3.778241e-01
7.874140e+00
1.206730e+00
-8.502090e-01
7.633702e+00
6.964299e-01
-1.019282e+00
7.905459e+00
1.083591e+00
-1.053788e+00
7.682478e+00
1.119038e+00
-1.069038e+00
7.685536e+00
9.327132e-01
-4.569080e-01
7.808255e+00
1.053032e+00
-1.017175e+00
7.700063e+00
1.660750e-01
-9.603332e-01
8.167455e+00
6.552786e-01
-1.011718e+00
7.925268e+00
7.517176e-01
-1.001355e+00
7.864412e+00
3.133691e-01
-9.920066e-01
8.099345e+00
1.756409e-01
-9.402575e-01
8.164619e+00
8.917571e-01
-9.764237e-01
7.795740e+00
3.463582e-01
-9.638578e-01
8.076948e+00
3.800209e-01
-8.802485e-01
8.080615e+00
8.653141e-01
-1.035336e+00
7.791502e+00
8.559634e-01
-1.172003e+00
7.808962e+00
7.976258e-01
-1.196526e+00
7.837814e+00
5.500708e-01
-1.156866e+00
7.961735e+00
6.762870e-01
-1.164583e+00
7.907156e+00
6.808568e-01
-1.152013e+00
7.903089e+00
7.805814e-01
-1.148662e+00
7.850997e+00
7.490868e-01
-1.341404e+00
7.861163e+00
5.891121e-01
-1.327740e+00
7.946842e+00
8.746201e-01
-1.312098e+00
7.789165e+00
1.008832e+00
-1.255216e+00
7.716340e+00
5.175356e-01
-1.226590e+00
7.989566e+00
5.390343e-01
-1.217743e+00
7.977443e+00
5.426002e-01
-1.206421e+00
7.964128e+00
5.165202e-01
-1.206203e+00
7.983534e+00
4.382147e-01
-1.203892e+00
8.034325e+00
3.894684e-01
-1.056860e+00
8.040342e+00
5.055731e-01
-1.085900e+00
8.000626e+00
3.087825e-01
-1.072490e+00
8.091364e+00
9.893146e-01
-1.071779e+00
7.741378e+00
5.787483e-01
-1.073038e+00
7.963616e+00
3.764390e-01
-1.073819e+00
8.067549e+00
8.852838e-01
-1.060365e+00
7.797375e+00
9.520399e-01
-1.053531e+00
7.759427e+00
6.814851e-01
-4.620780e-01
7.935549e+00
1.173768e+00
-7.444529e-01
7.647978e+00
3.246736e-01
-7.652253e-01
8.100535e+00
8.894967e-01
-1.146105e+00
7.792821e+00
3.085439e-01
-1.129039e+00
8.077053e+00
9.969462e-01
-1.130603e+00
7.730111e+00
1.038958e+00
-1.037535e+00
7.713594e+00
8.717857e-01
-1.125746e+00
7.800541e+00
1.118613e+00
-1.103467e+00
7.657464e+00
7.357671e-01
-1.105717e+00
7.875003e+00
4.983051e-01
-1.095738e+00
8.004636e+00
3.817533e-01
-7.576194e-01
8.073923e+00
3.744861e-01
-7.706168e-01
8.077808e+00
3.861964e-01
-7.732309e-01
8.069500e+00
2.849136e-01
-7.801282e-01
8.120577e+00
9.404853e-01
-7.821807e-01
7.780593e+00
1.129958e+00
-7.889123e-01
7.679448e+00
2.835425e-01
-7.981057e-01
8.122161e+00
1.382211e-01
-8.138985e-01
8.191392e+00
4.324540e-01
-8.350722e-01
8.041989e+00
1.239093e+00
-8.301426e-01
7.608122e+00
3.616329e-01
-8.443136e-01
8.077301e+00
9.712713e-01
-8.425898e-01
7.760951e+00
2.723305e-01
-6.831382e-01
8.134338e+00
1.172724e+00
-6.448418e-01
7.661145e+00
9.094583e-01
-3.416822e-01
7.814153e+00
4.631540e-01
-6.737129e-01
8.032176e+00
1.288842e+00
-6.539388e-01
7.576800e+00
9.969291e-01
-6.752463e-01
7.756629e+00
3.786615e-01
-6.816037e-01
8.082615e+00
3.759222e-01
-6.895087e-01
8.079738e+00
3.008262e-01
-6.915249e-01
8.117854e+00
1.117619e+00
-7.155684e-01
7.682892e+00
2.854582e-01
-7.402914e-01
8.118424e+00
9.052809e-01
-7.432607e-01
7.806258e+00
2.986805e-01
-7.579020e-01
8.124546e+00
3.678220e-01
-7.556072e-01
8.079124e+00
1.066453e+00
-7.519119e-01
7.711090e+00
1.218121e+00
-9.755792e-01
7.614472e+00
9.144882e-01
-9.545995e-01
7.785708e+00
1.584406e-01
-9.532090e-01
8.175544e+00
4.081802e-01
-9.642567e-01
8.059196e+00
4.722799e-01
-9.652402e-01
8.021494e+00
3.605185e-01
-9.622428e-01
8.070093e+00
4.361835e-01
-1.024651e+00
8.037657e+00
9.925947e-01
-1.020401e+00
7.737483e+00
3.854685e-01
-8.570353e-01
8.066175e+00
4.911692e-01
-8.608991e-01
8.012320e+00
9.661589e-01
-8.529186e-01
7.750079e+00
1.109223e+00
-8.566789e-01
7.677887e+00
3.152996e-01
-8.705306e-01
8.096497e+00
2.466623e-01
-8.854062e-01
8.135218e+00
8.426246e-01
-6.655248e-01
7.836594e+00
2.918607e-01
-8.920617e-01
8.117580e+00
6.097250e-01
-9.078311e-01
7.949253e+00
8.771046e-01
-9.122690e-01
7.809886e+00
7.222949e-01
-9.278464e-01
7.894453e+00
1.074538e+00
-9.320083e-01
7.695676e+00
4.082491e-01
-9.398393e-01
8.052762e+00
4.610045e-01
-4.696257e-01
8.047712e+00
1.006738e+00
-4.690068e-01
7.764439e+00
7.729126e-01
-4.817106e-01
7.892454e+00
9.887900e-01
-4.669924e-01
7.757109e+00
4.534344e-01
-4.811984e-01
8.048659e+00
5.030274e-01
-4.851279e-01
8.025368e+00
1.035975e+00
-4.876839e-01
7.743689e+00
4.725306e-01
-5.010805e-01
8.046846e+00
8.056034e-01
-4.109377e-01
7.880980e+00
5.054418e-01
-3.707510e-01
8.029655e+00
9.570762e-01
-3.770486e-01
7.795579e+00
6.936374e-01
-3.863793e-01
7.942049e+00
5.107006e-01
-3.838475e-01
8.025115e+00
1.034028e+00
-3.958556e-01
7.745662e+00
6.846453e-01
-4.113395e-01
7.939442e+00
4.252635e-01
-4.105977e-01
8.059441e+00
7.489911e-01
-4.196022e-01
7.894909e+00
6.410243e-01
-4.304076e-01
7.958490e+00
9.404429e-01
-4.279266e-01
7.797685e+00
8.934750e-01
-4.276143e-01
7.824201e+00
3.246285e-01
-5.736712e-01
8.110296e+00
3.516652e-01
-5.783646e-01
8.092721e+00
1.034031e+00
-5.856301e-01
7.739479e+00
3.552686e-01
-5.955541e-01
8.099410e+00
1.098337e+00
-5.866337e-01
7.699169e+00
3.741942e-01
-6.110870e-01
8.091297e+00
4.050545e-01
-6.186577e-01
8.065175e+00
7.646284e-01
-6.191341e-01
7.885239e+00
7.007855e-01
-6.181421e-01
7.913946e+00
7.611426e-01
-6.476326e-01
7.891985e+00
3.357125e-01
-5.366005e-01
8.115092e+00
9.507044e-01
-5.317016e-01
7.790274e+00
4.741841e-01
-5.310636e-01
8.043395e+00
5.097711e-01
-5.289287e-01
8.030308e+00
3.299585e-01
-5.461326e-01
8.121275e+00
2.965910e-01
-5.482811e-01
8.126637e+00
7.566212e-01
-9.016465e-01
8.171091e+00
6.337334e-01
2.413191e+00
7.445014e+00
-3.702282e-01
5.417336e+00
7.754934e+00
1.940784e+00
3.053042e+00
8.677149e+00
-1.681642e+00
-1.322289e+00
5.424859e+00
7.225816e-01
3.486020e+00
7.861383e+00
1.778565e+00
1.865017e+00
6.740706e+00
1.429631e+00
-6.734958e-01
7.499213e+00
1.327766e+00
-3.867840e-01
7.453877e+00
1.865590e+00
-2.730013e-01
7.098662e+00
-5.665882e-01
-3.399466e-01
9.251487e+00
6.509479e-01
-1.290653e-01
7.713459e+00
9.336757e-01
-1.265775e+00
6.914376e+00
-1.487233e-01
-1.268073e-02
8.157625e+00
-4.290769e-01
-2.480323e+00
6.219650e+00
-2.506857e-01
-1.807924e+00
7.114684e+00
1.380191e+00
-1.690706e+00
6.245882e+00
1.428259e+00
-1.417998e+00
6.581596e+00
1.881777e+00
-6.288212e-01
6.714373e+00
1.281679e+00
-8.261863e-02
7.905216e+00
-5.057495e-01
-1.247879e+00
3.064196e+00
5.458271e-01
-2.101255e+00
6.262562e+00
-3.342235e-01
-2.301132e+00
6.309890e+00
-4.196483e-01
-2.714837e+00
6.150107e+00
-1.049849e+00
4.968195e-01
3.614958e+00
6.221427e-01
-1.276902e+00
8.351699e+00
5.414341e-01
1.510756e+00
8.056392e+00
5.487978e-01
1.811996e+00
8.058871e+00
-1.059895e-01
-1.891723e+00
6.512900e+00
2.340925e+00
-2.200589e+00
7.646198e+00
-2.013153e+00
-1.719638e+00
5.466642e+00
2.219842e+00
-1.850394e+00
5.148863e+00
1.215470e+00
-2.162376e+00
5.922560e+00
1.925679e+00
3.206776e+00
7.300820e+00
-1.864671e-01
2.312723e+00
8.215603e+00
1.350679e+00
-2.230845e+00
5.847859e+00
1.802714e+00
5.279484e-01
7.288263e+00
1.396142e+00
-1.478365e-01
7.587876e+00
1.867083e+00
6.252543e-02
7.468569e+00
1.107486e-01
-2.097725e+00
6.420395e+00
9.676473e-01
-2.391911e+00
5.896531e+00
-9.155255e-01
-1.736716e+00
7.343956e+00
1.570402e+00
-1.785874e+00
7.548198e+00
7.676475e-01
-1.814485e+00
8.015180e+00
2.268647e+00
-1.507532e+00
8.003861e+00
1.302000e+00
3.565420e+00
7.460544e+00
6.267501e-01
4.083836e+00
7.942198e+00
-9.394339e-01
4.430180e+00
8.731172e+00
1.154121e+00
5.542262e+00
6.663397e+00
2.714833e+00
1.463356e+00
5.188886e+00
1.029504e-01
2.240473e+00
8.062647e+00
1.473248e+00
1.857408e+00
4.667422e+00
-5.848216e-01
3.095789e+00
9.337226e+00
-6.051029e-01
3.590888e+00
8.906826e+00
1.874509e+00
3.536459e+00
7.280391e+00
1.440517e+00
-1.093791e+00
7.480407e+00
8.042551e-01
-4.514677e-01
7.964161e+00
1.795600e+00
2.176036e-01
7.247820e+00
1.233249e+00
8.131490e-02
7.540144e+00
-9.279494e-01
-1.704473e-01
7.638438e+00
4.917647e-01
-2.883979e-01
7.957869e+00
1.929341e+00
-4.386228e-01
7.067858e+00
1.698308e+00
-6.451012e-01
7.014034e+00
4.058138e-01
-2.580029e+00
6.121471e+00
2.482435e-02
-2.627103e+00
6.133100e+00
8.091815e-01
-2.656659e+00
5.858469e+00
-2.587460e+00
-3.037677e+00
6.754710e+00
-4.614113e-01
-1.603999e+00
6.800144e+00
-7.621937e-01
-1.823995e+00
7.744364e+00
1.677734e+00
-1.700893e+00
6.017719e+00
2.057746e+00
-1.891694e+00
6.786749e+00
-5.793457e-01
-1.501394e+00
4.578007e+00
9.058299e-01
-1.951726e+00
6.276214e+00
1.878084e+00
3.443107e+00
6.698710e+00
1.441258e+00
3.263709e+00
7.611228e+00
-6.537351e-01
5.779780e+00
8.815583e+00
7.217413e+00
3.075975e+00
1.500042e+01
3.193740e+00
1.634057e+00
6.083995e+00
1.486802e+00
2.791209e+00
6.649061e+00
2.557194e-01
2.805364e+00
8.175418e+00
1.432452e+00
2.505924e+00
7.710569e+00
4.053103e-01
2.426948e+00
7.672605e+00
2.322380e-01
2.422371e+00
7.759456e+00
2.186868e+00
2.151436e+00
7.143516e+00
1.271944e+00
2.157556e+00
7.687453e+00
9.209166e-01
-3.193539e+00
5.678969e+00
1.090874e+00
-2.636119e+00
6.672376e+00
1.653113e+00
-3.840939e-01
7.020087e+00
-8.264652e-01
-6.421767e-01
7.583593e+00
-8.227420e-01
-9.186323e-01
7.048795e+00
1.316347e+00
-1.585843e+00
6.428369e+00
1.370893e+00
-8.440524e-01
7.008499e+00
3.217420e-01
-1.797378e+00
7.953852e+00
9.352767e-01
-2.072727e+00
7.094971e+00
6.610675e-01
-2.504287e-01
7.979112e+00
-5.251944e-01
-1.109289e+00
7.806062e+00
1.412580e+00
-1.141013e+00
7.819614e+00
7.431112e-01
-8.960071e-01
7.891541e+00
5.502010e-01
1.503212e+00
8.111642e+00
2.058213e-01
2.447542e+00
8.116741e+00
1.236798e-01
2.353527e+00
8.137153e+00
3.959356e-01
2.459136e+00
8.045171e+00
3.845130e-01
2.657780e+00
8.053858e+00
2.616565e-02
2.391024e+00
8.170482e+00
-1.240923e-01
1.344635e+00
9.431704e+00
1.326213e+00
-7.339948e-01
7.186563e+00
1.128712e+00
-1.237165e+00
7.397285e+00
8.295264e-02
2.770303e+00
8.138352e+00
2.103396e-02
2.751730e+00
8.163058e+00
-3.070890e-01
1.703231e+00
8.449628e+00
8.798200e-01
1.335045e+00
7.933105e+00
6.662080e-01
1.601360e+00
8.088643e+00
1.640586e+00
1.161786e+00
7.518855e+00
8.887523e-01
1.380366e+00
7.940578e+00
1.536623e+00
1.453007e+00
7.593534e+00
-1.633456e-01
-1.009743e+00
8.068434e+00
-6.530290e-01
-4.647796e-01
7.981709e+00
4.649121e-01
1.552172e-01
7.935405e+00
-1.074791e-01
1.090592e+00
8.449336e+00
6.685373e-01
1.478371e+00
8.056397e+00
1.334085e+00
-7.391228e-01
7.107502e+00
6.598743e-01
1.708633e+00
8.044940e+00
8.952810e-01
1.413347e+00
7.943126e+00
-2.353292e-01
-8.790623e-01
8.040741e+00
5.413287e-01
1.269513e-01
7.937900e+00
1.574713e-01
1.838212e-01
8.033197e+00
1.598169e+00
1.040471e+00
7.522366e+00
5.838801e-01
-1.459205e+00
7.487382e+00
8.197069e-01
-1.153284e+00
7.092556e+00
8.857164e-01
-2.826853e-01
7.836989e+00
6.878556e-01
-6.504398e-01
7.937581e+00
1.659040e+00
1.714870e+00
8.489696e+00
-7.786492e-02
2.617955e+00
8.440713e+00
3.324473e-01
1.497995e+00
8.090485e+00
4.732698e-01
1.792897e+00
7.976124e+00
-2.016013e+00
1.560392e-01
6.959177e+00
1.492597e+00
1.651294e+00
7.393340e+00
5.994433e-01
2.131255e+00
7.541694e+00
5.591902e-01
-2.082763e+00
7.076139e+00
-2.271161e+00
2.205073e-01
6.909415e+00
-1.332807e+00
2.346728e+00
9.284707e+00
2.271020e+00
-1.748257e+00
6.644228e+00
-1.138041e-01
-2.618408e+00
7.597724e+00
-2.581563e-01
-3.074872e+00
6.993103e+00
-5.050678e-01
-3.107133e+00
6.846716e+00
1.554617e+00
3.202475e+00
7.412478e+00
1.447810e+00
2.957273e+00
7.961498e+00
4.174388e-01
-2.779086e+00
6.547406e+00
4.272879e-02
4.937367e+00
8.408564e+00
3.457512e-01
4.690484e+00
8.510498e+00
5.515578e-01
-1.616438e+00
7.165863e+00
2.091466e+00
-1.314215e+00
6.831171e+00
1.977770e+00
4.615036e-01
7.196900e+00
1.218678e+00
-1.941588e+00
7.017078e+00
4.275039e-01
-2.602364e+00
6.567728e+00
1.564337e+00
-2.761744e+00
5.622561e+00
2.315730e+00
1.439816e+00
7.479212e+00
1.755239e+00
1.603168e+00
7.370001e+00
7.315635e-01
1.972517e+00
8.044766e+00
2.182012e+00
2.527846e+00
7.308232e+00
-8.933355e-01
-7.285279e-01
7.802754e+00
1.641831e+00
-3.885859e-01
7.563284e+00
-1.400398e+00
1.138972e+00
7.964575e+00
1.516911e+00
-1.286699e+00
6.955571e+00
5.689310e-01
-1.814864e+00
7.178941e+00
1.787822e+00
-2.462366e+00
6.496860e+00
1.673135e-01
2.326111e+00
8.794189e+00
2.560402e+00
-8.657345e-01
6.881512e+00
9.159487e-01
-2.602161e+00
6.603486e+00
2.240367e+00
-1.137791e+00
6.546267e+00
1.664252e+00
-1.379732e+00
6.905374e+00
-9.742274e-02
-1.609773e+00
7.922878e+00
1.285733e+00
-1.494891e+00
6.967316e+00
2.437098e+00
-1.549147e-01
6.929004e+00
-1.211750e+00
-3.032670e+00
7.420476e+00
3.202249e+00
-2.252021e+00
6.267130e+00
1.826429e+00
-2.417497e+00
6.255651e+00
-2.442693e+00
-2.468042e+00
8.476475e+00
8.865138e-01
4.155777e+00
8.059757e+00
-4.334845e-01
4.336069e+00
8.456645e+00
1.474798e+00
2.724797e+00
7.762070e+00
7.992092e-02
-1.222151e+00
7.909697e+00
2.484097e+00
-1.191444e+00
6.616779e+00
2.870798e+00
-1.351685e+00
6.834390e+00
2.435261e-01
-1.523031e+00
7.480681e+00
1.838554e+00
-1.538100e+00
6.865743e+00
1.915308e+00
-1.528310e+00
6.773568e+00
1.897926e+00
-1.662814e+00
6.908832e+00
1.744883e+00
-1.675525e+00
6.882008e+00
-1.247821e-01
-4.631627e-01
8.065836e+00
1.263613e+00
-1.141331e+00
7.118325e+00
2.179923e+00
-9.385646e-01
7.000814e+00
-6.011578e-02
2.721041e+00
8.692494e+00
1.998214e+00
-2.335017e+00
6.319039e+00
-1.915706e+00
-2.061608e+00
8.576521e+00
-3.966510e-01
-5.072462e+00
1.488439e+01
-9.925415e-01
-2.690929e+00
7.961482e+00
1.047913e+00
4.702480e+00
8.368137e+00
1.780518e+00
3.878258e+00
7.332146e+00
2.041895e+00
5.171823e+00
8.707012e+00
2.294585e+00
1.451860e+00
7.196341e+00
2.578910e+00
2.317734e+00
7.013199e+00
5.981640e-01
1.235563e+00
8.136409e+00
2.920331e+00
2.934277e+00
7.125341e+00
2.915429e+00
2.766591e+00
7.137467e+00
-1.443260e+00
7.152535e-01
4.839974e+00
1.743998e+00
-1.025536e+00
7.083281e+00
1.119104e+00
-4.016515e-01
8.519721e+00
3.865343e-01
-1.090669e+00
8.075691e+00
1.109652e+00
-9.670464e-01
7.651082e+00
6.476037e-01
-8.248611e-01
7.950903e+00
6.482703e-01
-5.289049e-01
7.957829e+00
8.740799e-01
-1.136341e+00
7.786693e+00
6.918779e-01
-7.601645e-01
7.950121e+00
4.712371e-01
-5.014887e-01
8.016742e+00
1.136842e+00
-7.496326e-01
7.676470e+00
1.127748e+00
-5.864428e-01
7.691027e+00
1.419717e+00
-3.840985e-01
7.556611e+00
5.632523e-01
-9.150434e-01
7.988028e+00
9.556228e-01
-8.592251e-01
7.772405e+00
2.246853e-01
-7.777730e-01
8.183203e+00
1.038611e+00
-9.690913e-01
7.718744e+00
9.171808e-01
-1.232802e+00
7.757191e+00
7.445789e-01
-1.215837e+00
7.845664e+00
6.855180e-01
-4.252002e-01
7.953787e+00
7.149740e-01
-2.840064e-01
7.786144e+00
1.240979e+00
-8.551579e-01
7.610231e+00
5.180802e-01
-1.084074e+00
7.998619e+00
4.148145e-01
-1.184840e+00
8.056985e+00
7.230647e-01
-1.321503e+00
7.935121e+00
9.819333e-01
-1.135576e+00
7.744607e+00
9.284458e-01
-3.759334e-01
7.804193e+00
6.545875e-01
-6.142097e-01
7.935697e+00
8.485625e-01
-9.116112e-01
7.847669e+00
1.000760e+00
-1.004324e+00
7.743380e+00
3.400519e-01
-8.735058e-01
8.097851e+00
9.536423e-01
-7.642380e-01
7.771899e+00
8.472650e-01
-1.155399e+00
7.824818e+00
1.120768e+00
-1.034422e+00
7.670011e+00
8.173886e-01
-1.022660e+00
7.836454e+00
5.563347e-01
-4.221964e-01
7.909389e+00
5.459114e-01
-4.193725e-01
8.003148e+00
6.430497e-01
-4.140547e-01
7.953598e+00
7.843275e-01
-3.692754e-01
7.874808e+00
3.933977e-01
-5.370953e-01
8.081531e+00
4.726023e-01
-5.408661e-01
8.032130e+00
5.858152e-01
-6.590329e-01
7.980649e+00
6.323391e-01
-6.992545e-01
7.950895e+00
4.256800e-01
-8.257545e-01
8.061666e+00
7.339102e-01
-7.840588e-01
7.889760e+00
7.706028e-01
-8.119684e-01
7.875589e+00
7.605078e-01
-8.276999e-01
7.887319e+00
1.218647e+00
-8.503600e-01
7.618090e+00
3.996569e-01
-5.859759e-01
8.070865e+00
2.576887e-01
-6.258532e-01
8.136882e+00
6.342085e-01
-7.473287e-01
7.946423e+00
5.376477e-01
-7.437485e-01
7.989763e+00
5.744915e-01
-7.616297e-01
7.968498e+00
8.749519e-01
-1.143756e+00
7.815601e+00
4.564138e-01
-1.111694e+00
8.039426e+00
5.101445e-01
-1.101233e+00
8.003096e+00
9.754473e-01
-1.094498e+00
7.760861e+00
1.058992e+00
-1.068383e+00
7.690318e+00
6.377936e-01
-9.077422e-01
7.939945e+00
1.029042e+00
-1.023423e+00
7.713411e+00
4.444082e-01
-1.038092e+00
8.042145e+00
5.581313e-01
-1.294701e+00
7.888762e+00
9.019829e-01
-9.392993e-01
7.786933e+00
5.941805e-01
-7.678997e-01
7.969663e+00
8.075261e-01
-5.880731e-01
7.861256e+00
3.429165e-01
-5.530067e-01
8.108514e+00
9.738145e-01
-4.988416e-01
7.787689e+00
1.007469e+00
-4.462349e-01
7.748047e+00
9.215971e-01
-4.798384e-01
7.803146e+00
5.705573e-01
-1.282214e+00
7.990530e+00
8.017265e-01
-1.271595e+00
7.835435e+00
7.033038e-01
-1.305385e+00
7.815638e+00
5.699291e-01
-8.669559e-01
7.976548e+00
8.634054e-01
-1.097323e+00
7.805855e+00
1.131574e+00
-1.095107e+00
7.650572e+00
9.511496e-01
-1.081163e+00
7.754982e+00
7.586447e-01
-1.143767e+00
7.839701e+00
9.023324e-01
-1.162021e+00
7.783499e+00
1.281395e+00
-7.437823e-01
7.523824e+00
9.210065e-01
-7.446288e-01
7.795922e+00
6.110830e-01
-7.822363e-01
7.958295e+00
3.150472e-01
-6.599848e-01
8.118331e+00
5.430509e-01
-6.725513e-01
7.996777e+00
8.653136e-01
-8.204935e-01
7.818706e+00
3.232293e-01
-6.799737e-01
8.110350e+00
3.157616e-01
-7.099501e-01
8.109880e+00
1.192189e+00
-9.740573e-01
7.634142e+00
1.082969e+00
-8.406404e-01
7.709412e+00
1.217104e+00
-8.317472e-01
7.614805e+00
1.163758e+00
-8.390757e-01
7.649149e+00
6.068469e-01
-8.591996e-01
7.960681e+00
2.750507e-01
-6.474087e-01
8.132070e+00
2.818665e-01
-8.929649e-01
8.124854e+00
1.023955e+00
-4.387300e-01
7.752372e+00
1.137877e+00
-5.115393e-01
7.695219e+00
5.505906e-01
-3.499326e-01
7.998784e+00
3.214702e-01
-4.944577e-01
8.089724e+00
1.068440e+00
-6.323198e-01
7.746484e+00
4.631942e-01
-6.102164e-01
8.043670e+00
3.394133e-01
-5.133882e-01
8.100197e+00
5.126618e-01
-5.415799e-01
8.012064e+00
1.085871e+00
-5.613996e-01
7.713699e+00
2.255211e-01
-5.377675e-01
8.155939e+00
